user_id,tenure_months,prior_engagement_score,weekly_watch_hours,num_devices,device_type,payment_method,account_type,has_kids_profile,region,promo_eligible,assigned_promo
2723,26,0.449,6.4,1,tablet,apple_pay,premium,0,south,1,0
2724,27,0.341,2.1,2,roku,paypal,ad_supported,1,west,0,0
2725,2,0.386,2.5,3,tablet,apple_pay,student_discount,0,midwest,1,1
2726,23,0.245,0.2,1,roku,paypal,student_discount,0,northeast,1,1
2727,18,0.76,2.0,4,tablet,apple_pay,student_discount,0,west,1,1
2728,19,0.386,1.1,3,mobile,credit_card,premium,0,south,0,0
2729,22,0.497,2.5,5,tablet,paypal,student_discount,1,midwest,1,0
2730,5,0.33,1.5,1,tablet,apple_pay,premium,0,west,1,1
2731,23,0.027,2.6,4,mobile,paypal,ad_supported,1,midwest,1,1
2732,31,0.246,1.2,2,tablet,paypal,student_discount,0,south,1,1
2733,15,0.799,1.9,5,mobile,paypal,premium,0,northeast,1,1
2734,28,0.563,0.7,2,tablet,apple_pay,premium,0,west,1,1
2735,25,0.249,1.0,3,mobile,credit_card,student_discount,0,south,1,1
2736,30,0.242,1.8,1,mobile,paypal,premium,0,south,1,1
2737,5,0.256,3.9,2,smart_tv,paypal,premium,0,west,1,1
2738,12,0.269,3.4,4,mobile,credit_card,ad_supported,0,west,1,1
2739,26,0.385,16.6,4,roku,credit_card,ad_supported,0,south,1,1
2740,26,0.131,3.0,5,roku,apple_pay,ad_supported,0,northeast,1,1
2741,8,0.157,1.8,1,tablet,apple_pay,student_discount,0,midwest,1,1
2742,24,0.099,4.3,1,smart_tv,paypal,premium,0,northeast,1,1
2743,17,0.241,1.7,3,mobile,gift_card,ad_supported,0,northeast,1,1
2744,35,0.351,1.7,2,tablet,gift_card,ad_supported,1,northeast,1,1
2745,23,0.219,3.1,5,tablet,credit_card,student_discount,0,midwest,0,0
2746,25,0.72,1.5,4,smart_tv,paypal,premium,1,south,1,1
2747,12,0.587,2.7,5,roku,credit_card,premium,0,south,1,0
2748,3,0.709,3.1,4,web,paypal,student_discount,1,west,1,1
2749,10,0.034,1.6,5,mobile,gift_card,premium,0,northeast,1,1
2750,33,0.124,2.9,4,roku,credit_card,premium,0,south,1,1
2751,30,0.132,1.7,5,web,gift_card,student_discount,0,northeast,1,1
2752,28,0.146,3.0,1,mobile,paypal,student_discount,0,midwest,1,1
2753,35,0.163,0.9,2,smart_tv,gift_card,student_discount,0,northeast,1,1
2754,18,0.343,2.7,4,mobile,apple_pay,student_discount,0,south,0,0
2755,9,0.073,5.3,2,smart_tv,gift_card,student_discount,1,midwest,1,1
2756,13,0.538,5.7,5,roku,credit_card,student_discount,1,northeast,1,0
2757,19,0.666,5.6,2,tablet,paypal,ad_supported,1,northeast,1,0
2758,14,0.237,1.2,1,mobile,gift_card,ad_supported,0,northeast,1,1
2759,29,0.558,4.2,3,web,credit_card,premium,0,midwest,1,0
2760,32,0.255,1.2,4,roku,paypal,premium,0,midwest,1,1
2761,25,0.378,1.8,2,smart_tv,credit_card,ad_supported,1,west,1,1
2762,24,0.542,0.6,5,roku,gift_card,premium,1,west,1,1
2763,35,0.311,1.7,5,tablet,gift_card,premium,1,midwest,0,0
2764,25,0.166,2.8,2,mobile,credit_card,ad_supported,0,south,1,1
2765,17,0.534,1.9,4,smart_tv,credit_card,premium,1,midwest,0,0
2766,4,0.366,1.4,2,tablet,apple_pay,ad_supported,0,west,1,1
2767,12,0.335,2.7,5,smart_tv,apple_pay,student_discount,0,west,1,1
2768,33,0.247,1.0,5,web,gift_card,premium,0,west,1,1
2769,20,0.665,3.3,3,smart_tv,credit_card,premium,0,midwest,1,0
2770,32,0.45,4.3,2,tablet,paypal,ad_supported,1,west,1,0
2771,8,0.132,1.6,3,smart_tv,gift_card,ad_supported,0,midwest,1,1
2772,26,0.541,6.5,2,web,apple_pay,premium,0,west,1,0
2773,22,0.498,3.6,5,smart_tv,paypal,premium,0,south,1,0
2774,22,0.408,2.3,5,tablet,paypal,ad_supported,0,northeast,1,1
2775,1,0.518,4.1,2,tablet,apple_pay,ad_supported,0,northeast,1,1
2776,21,0.542,2.7,4,roku,paypal,premium,0,west,1,0
2777,25,0.546,0.3,5,web,credit_card,premium,0,west,1,1
2778,2,0.178,4.3,5,mobile,apple_pay,student_discount,1,northeast,0,0
2779,34,0.751,1.2,1,web,gift_card,ad_supported,0,south,1,1
2780,28,0.107,5.0,1,smart_tv,gift_card,premium,1,west,1,1
2781,24,0.14,3.3,1,smart_tv,gift_card,premium,0,west,1,1
2782,33,0.358,1.7,3,web,credit_card,student_discount,1,northeast,1,1
2783,3,0.262,2.2,5,mobile,apple_pay,student_discount,0,south,1,1
2784,30,0.418,3.8,1,smart_tv,paypal,ad_supported,0,south,1,0
2785,7,0.263,4.1,2,smart_tv,paypal,ad_supported,0,midwest,1,1
2786,2,0.228,2.5,5,web,apple_pay,premium,0,northeast,1,1
2787,35,0.285,1.6,1,smart_tv,paypal,premium,0,west,1,1
2788,32,0.47,4.1,5,mobile,credit_card,premium,1,south,1,0
2789,23,0.039,1.4,4,tablet,credit_card,student_discount,1,midwest,1,1
2790,24,0.24,4.5,1,tablet,credit_card,ad_supported,0,northeast,1,1
2791,24,0.357,3.2,5,tablet,apple_pay,ad_supported,0,northeast,1,1
2792,18,0.629,4.0,4,mobile,paypal,student_discount,0,west,1,0
2793,6,0.549,5.6,3,web,apple_pay,ad_supported,0,northeast,1,0
2794,34,0.487,2.0,3,tablet,gift_card,premium,0,south,1,1
2795,9,0.314,4.3,5,web,credit_card,student_discount,1,west,1,1
2796,28,0.024,6.2,5,roku,apple_pay,ad_supported,0,northeast,1,1
2797,9,0.293,5.2,3,roku,apple_pay,ad_supported,1,south,0,0
2798,12,0.156,1.8,5,web,credit_card,ad_supported,0,south,0,0
2799,9,0.388,2.5,4,roku,credit_card,premium,1,midwest,1,1
2800,24,0.247,0.9,3,tablet,credit_card,student_discount,0,west,1,1
2801,35,0.226,0.7,5,tablet,gift_card,ad_supported,0,northeast,1,1
2802,19,0.606,3.9,2,web,paypal,ad_supported,0,west,1,0
2803,31,0.601,2.0,5,roku,gift_card,student_discount,1,midwest,1,1
2804,19,0.424,2.3,1,roku,apple_pay,student_discount,0,south,1,1
2805,4,0.104,2.8,4,mobile,credit_card,ad_supported,0,south,1,1
2806,9,0.137,1.4,2,smart_tv,credit_card,student_discount,0,west,1,1
2807,19,0.58,3.2,1,mobile,credit_card,ad_supported,0,northeast,1,0
2808,33,0.073,1.8,4,mobile,apple_pay,student_discount,0,west,0,0
2809,18,0.289,1.0,3,smart_tv,credit_card,ad_supported,0,northeast,0,0
2810,26,0.419,8.6,2,roku,paypal,ad_supported,0,south,1,0
2811,33,0.596,1.1,3,roku,credit_card,premium,0,west,1,1
2812,14,0.191,4.4,4,smart_tv,credit_card,premium,1,south,1,1
2813,34,0.575,1.7,4,smart_tv,gift_card,ad_supported,0,south,1,1
2814,23,0.37,4.1,5,web,apple_pay,student_discount,0,midwest,1,1
2815,32,0.129,0.9,4,roku,gift_card,ad_supported,0,west,0,0
2816,7,0.452,1.7,5,web,apple_pay,premium,1,south,1,1
2817,12,0.499,4.4,1,smart_tv,gift_card,premium,1,west,1,0
2818,6,0.163,0.5,2,smart_tv,paypal,premium,0,south,1,1
2819,5,0.129,2.7,2,mobile,gift_card,premium,0,northeast,1,1
2820,3,0.613,2.8,3,mobile,credit_card,premium,0,west,1,1
2821,8,0.381,1.2,4,roku,credit_card,ad_supported,0,west,1,1
2822,2,0.374,2.1,1,smart_tv,credit_card,student_discount,1,northeast,1,1
2823,18,0.289,3.6,1,mobile,credit_card,student_discount,0,northeast,1,1
2824,7,0.523,2.9,1,mobile,paypal,student_discount,1,northeast,1,0
2825,30,0.096,2.9,2,smart_tv,apple_pay,student_discount,0,west,0,0
2826,32,0.515,1.2,5,smart_tv,apple_pay,ad_supported,0,south,1,1
2827,2,0.457,3.5,5,roku,apple_pay,ad_supported,0,northeast,1,1
2828,1,0.345,1.4,4,tablet,paypal,ad_supported,1,south,1,1
2829,15,0.329,4.7,5,roku,apple_pay,premium,0,south,1,1
2830,22,0.287,0.8,1,web,paypal,ad_supported,0,midwest,1,1
2831,34,0.061,0.5,2,smart_tv,paypal,premium,0,northeast,1,1
2832,27,0.097,1.1,3,web,apple_pay,ad_supported,0,midwest,1,1
2833,21,0.66,6.9,4,mobile,paypal,premium,0,west,1,0
2834,20,0.197,2.4,4,mobile,gift_card,ad_supported,1,south,1,1
2835,4,0.313,2.5,1,roku,apple_pay,ad_supported,1,northeast,1,1
2836,18,0.048,4.1,2,mobile,credit_card,student_discount,0,south,1,1
2837,34,0.258,2.4,3,web,apple_pay,student_discount,0,west,1,1
2838,9,0.052,0.8,1,roku,apple_pay,student_discount,0,northeast,1,1
2839,10,0.558,1.3,4,mobile,apple_pay,ad_supported,1,northeast,1,1
2840,13,0.231,1.7,2,tablet,apple_pay,premium,0,west,0,0
2841,7,0.275,11.5,1,smart_tv,paypal,premium,1,west,1,1
2842,6,0.245,9.4,4,mobile,gift_card,ad_supported,0,south,1,1
2843,19,0.288,1.9,3,smart_tv,gift_card,premium,0,northeast,1,1
2844,25,0.205,1.5,4,smart_tv,apple_pay,ad_supported,0,northeast,0,0
2845,10,0.182,1.6,1,tablet,gift_card,ad_supported,0,northeast,1,1
2846,22,0.412,8.2,4,mobile,credit_card,premium,1,northeast,1,0
2847,27,0.245,1.1,2,mobile,credit_card,ad_supported,0,west,1,1
2848,23,0.152,5.1,3,smart_tv,credit_card,ad_supported,0,west,1,1
2849,18,0.185,0.3,2,roku,apple_pay,ad_supported,0,south,0,0
2850,2,0.526,5.8,2,roku,apple_pay,ad_supported,1,south,1,1
2851,32,0.461,3.4,1,mobile,paypal,premium,0,midwest,1,0
2852,10,0.132,2.1,4,web,gift_card,premium,1,south,1,1
2853,26,0.3,1.8,5,smart_tv,gift_card,premium,1,midwest,1,1
2854,32,0.402,3.1,1,roku,paypal,ad_supported,0,west,1,0
2855,31,0.199,0.8,4,web,paypal,student_discount,0,midwest,1,1
2856,10,0.15,0.8,4,roku,apple_pay,premium,1,west,1,1
2857,33,0.352,3.8,4,smart_tv,gift_card,student_discount,0,midwest,1,1
2858,11,0.186,1.2,4,smart_tv,apple_pay,ad_supported,0,midwest,1,1
2859,33,0.572,2.0,2,roku,credit_card,student_discount,1,south,1,1
2860,28,0.199,3.9,4,tablet,paypal,ad_supported,0,south,1,1
2861,14,0.447,3.5,2,mobile,gift_card,premium,0,south,0,0
2862,20,0.621,3.3,1,mobile,credit_card,premium,0,south,1,0
2863,12,0.507,0.8,5,tablet,credit_card,student_discount,1,west,1,1
2864,33,0.307,3.1,5,tablet,paypal,student_discount,1,northeast,1,1
2865,7,0.263,1.6,2,tablet,credit_card,student_discount,0,south,1,1
2866,22,0.245,1.9,4,smart_tv,gift_card,student_discount,0,south,1,1
2867,16,0.292,2.7,2,mobile,credit_card,student_discount,1,south,0,0
2868,17,0.296,2.7,4,roku,apple_pay,ad_supported,0,northeast,1,1
2869,31,0.463,0.5,3,tablet,gift_card,ad_supported,1,midwest,1,1
2870,3,0.148,1.2,5,roku,credit_card,premium,0,west,0,0
2871,23,0.289,4.0,4,tablet,credit_card,ad_supported,0,south,1,1
2872,3,0.833,1.1,1,roku,gift_card,student_discount,0,south,0,0
2873,9,0.544,2.7,1,smart_tv,apple_pay,ad_supported,0,midwest,1,0
2874,26,0.225,3.0,4,tablet,credit_card,student_discount,1,midwest,0,0
2875,25,0.296,3.5,5,tablet,credit_card,student_discount,0,midwest,0,0
2876,19,0.402,2.4,2,web,paypal,ad_supported,0,south,1,1
2877,7,0.053,15.1,3,roku,gift_card,premium,0,northeast,1,1
2878,16,0.501,1.4,1,web,credit_card,ad_supported,0,west,1,1
2879,6,0.692,5.6,3,smart_tv,paypal,ad_supported,0,west,1,0
2880,18,0.255,10.0,5,smart_tv,apple_pay,premium,0,northeast,0,0
2881,27,0.611,1.8,2,mobile,paypal,student_discount,1,northeast,1,1
2882,27,0.481,2.1,1,roku,gift_card,premium,0,midwest,1,1
2883,11,0.361,3.9,4,web,paypal,premium,0,south,1,1
2884,17,0.081,1.7,4,smart_tv,credit_card,student_discount,0,west,1,1
2885,5,0.177,3.0,5,roku,apple_pay,ad_supported,0,midwest,1,1
2886,32,0.439,2.5,2,tablet,credit_card,ad_supported,1,northeast,0,0
2887,31,0.25,5.6,1,tablet,apple_pay,premium,1,northeast,1,1
2888,30,0.092,1.9,3,web,paypal,premium,0,midwest,1,1
2889,18,0.108,5.8,1,tablet,gift_card,ad_supported,0,south,1,1
2890,3,0.149,3.0,4,roku,apple_pay,premium,1,midwest,1,1
2891,8,0.815,3.1,1,smart_tv,gift_card,premium,0,midwest,0,0
2892,30,0.174,4.5,4,roku,gift_card,premium,1,midwest,1,1
2893,20,0.312,0.6,2,mobile,apple_pay,student_discount,1,south,1,1
2894,16,0.206,3.1,1,smart_tv,gift_card,ad_supported,0,northeast,1,1
2895,20,0.084,6.7,5,tablet,apple_pay,student_discount,1,midwest,0,0
2896,22,0.241,0.7,2,smart_tv,gift_card,premium,0,south,1,1
2897,10,0.195,1.0,5,tablet,paypal,ad_supported,0,midwest,1,1
2898,22,0.353,1.1,1,roku,gift_card,ad_supported,1,west,0,0
2899,21,0.241,2.0,3,web,gift_card,ad_supported,1,south,0,0
2900,8,0.337,3.9,2,web,paypal,student_discount,0,south,0,0
2901,3,0.294,4.9,5,smart_tv,apple_pay,student_discount,1,west,1,1
2902,28,0.341,1.7,2,tablet,credit_card,student_discount,0,south,1,1
2903,26,0.55,2.1,5,smart_tv,paypal,premium,0,midwest,1,1
2904,5,0.3,9.1,3,tablet,credit_card,student_discount,1,midwest,0,0
2905,31,0.255,2.1,3,tablet,paypal,ad_supported,1,northeast,1,1
2906,20,0.469,1.9,2,web,apple_pay,student_discount,0,south,0,0
2907,8,0.304,2.9,4,web,credit_card,premium,0,south,1,1
2908,22,0.521,2.4,1,roku,paypal,ad_supported,0,west,1,1
2909,26,0.482,1.7,3,web,gift_card,student_discount,0,west,1,1
2910,14,0.443,2.8,2,roku,paypal,student_discount,1,midwest,1,0
2911,13,0.296,7.9,4,smart_tv,gift_card,ad_supported,1,west,1,1
2912,11,0.318,2.4,5,tablet,apple_pay,premium,0,west,1,1
2913,27,0.354,2.8,3,tablet,credit_card,student_discount,1,west,0,0
2914,13,0.313,3.3,2,roku,apple_pay,student_discount,0,west,1,1
2915,19,0.536,1.7,2,tablet,apple_pay,student_discount,0,midwest,1,1
2916,14,0.106,4.4,2,mobile,apple_pay,ad_supported,1,northeast,1,1
2917,14,0.129,1.8,5,roku,apple_pay,ad_supported,0,northeast,1,1
2918,7,0.237,3.5,1,tablet,credit_card,ad_supported,0,northeast,0,0
2919,15,0.028,2.4,1,roku,credit_card,premium,0,northeast,1,1
2920,30,0.216,1.4,5,roku,paypal,ad_supported,0,west,0,0
2921,17,0.326,0.4,3,smart_tv,credit_card,premium,0,south,1,1
2922,18,0.151,2.8,2,tablet,gift_card,ad_supported,0,south,1,1
2923,32,0.199,3.3,1,tablet,apple_pay,premium,0,west,1,1
2924,19,0.332,1.2,1,web,credit_card,premium,1,south,1,1
2925,26,0.503,6.5,2,smart_tv,apple_pay,student_discount,0,west,0,0
2926,17,0.558,5.3,2,roku,paypal,student_discount,0,west,1,0
2927,28,0.521,1.3,1,mobile,paypal,premium,0,midwest,1,1
2928,21,0.684,3.7,4,tablet,apple_pay,ad_supported,0,south,1,0
2929,31,0.402,0.7,2,smart_tv,apple_pay,ad_supported,1,west,1,1
2930,7,0.422,5.1,4,web,credit_card,ad_supported,0,west,1,0
2931,28,0.4,2.9,1,web,apple_pay,ad_supported,1,northeast,1,0
2932,12,0.144,1.5,1,mobile,credit_card,ad_supported,1,west,1,1
2933,6,0.216,0.4,1,smart_tv,apple_pay,student_discount,0,midwest,1,1
2934,1,0.356,0.4,3,mobile,paypal,ad_supported,1,west,1,1
2935,10,0.153,2.8,2,smart_tv,paypal,ad_supported,0,northeast,1,1
2936,12,0.24,17.4,5,mobile,credit_card,premium,0,midwest,1,1
2937,19,0.123,2.1,2,tablet,apple_pay,student_discount,0,midwest,0,0
2938,4,0.351,0.9,5,web,gift_card,ad_supported,0,west,1,1
2939,8,0.111,4.9,3,roku,paypal,ad_supported,0,midwest,0,0
2940,7,0.558,0.7,3,tablet,apple_pay,premium,1,south,1,1
2941,9,0.277,2.6,4,roku,credit_card,student_discount,0,south,1,1
2942,16,0.498,3.1,2,tablet,apple_pay,student_discount,1,south,1,0
2943,24,0.276,0.5,2,smart_tv,gift_card,student_discount,0,northeast,1,1
2944,27,0.127,4.0,5,roku,credit_card,premium,0,midwest,1,1
2945,11,0.477,2.2,4,mobile,gift_card,premium,1,midwest,1,1
2946,11,0.502,1.7,1,web,credit_card,student_discount,0,northeast,1,1
2947,28,0.213,1.6,2,mobile,gift_card,student_discount,0,west,1,1
2948,30,0.275,3.8,5,tablet,paypal,student_discount,1,south,0,0
2949,24,0.337,0.7,1,smart_tv,credit_card,ad_supported,0,south,1,1
2950,26,0.621,2.8,2,roku,apple_pay,premium,0,west,1,0
2951,19,0.182,0.4,3,roku,credit_card,student_discount,0,south,1,1
2952,15,0.169,6.5,4,mobile,apple_pay,ad_supported,1,northeast,1,1
2953,12,0.422,1.4,5,tablet,apple_pay,ad_supported,0,northeast,1,1
2954,27,0.331,2.8,1,smart_tv,gift_card,premium,0,northeast,0,0
2955,30,0.144,5.2,5,mobile,paypal,premium,0,northeast,1,1
2956,9,0.421,0.5,4,tablet,paypal,premium,0,south,1,1
2957,31,0.224,0.7,5,web,apple_pay,student_discount,1,northeast,1,1
2958,24,0.085,5.0,4,roku,gift_card,premium,1,northeast,1,1
2959,22,0.605,0.7,4,tablet,apple_pay,premium,0,west,0,0
2960,17,0.166,1.8,5,tablet,apple_pay,ad_supported,0,south,1,1
2961,4,0.219,1.7,4,tablet,apple_pay,ad_supported,0,west,1,1
2962,35,0.728,1.0,3,mobile,gift_card,premium,0,northeast,0,0
2963,27,0.716,3.6,1,tablet,credit_card,student_discount,0,midwest,1,0
2964,25,0.218,1.5,4,smart_tv,apple_pay,student_discount,0,northeast,0,0
2965,34,0.206,6.5,3,web,apple_pay,student_discount,1,south,0,0
2966,24,0.108,1.9,4,smart_tv,gift_card,student_discount,1,south,1,1
2967,15,0.129,2.3,3,mobile,apple_pay,student_discount,0,west,1,1
2968,30,0.285,5.8,3,roku,gift_card,ad_supported,0,northeast,1,1
2969,11,0.664,1.4,3,roku,paypal,student_discount,0,midwest,1,1
2970,10,0.224,3.0,3,roku,gift_card,ad_supported,0,midwest,1,1
2971,28,0.178,0.4,5,mobile,gift_card,ad_supported,0,south,1,1
2972,7,0.338,2.3,3,tablet,gift_card,premium,1,northeast,1,1
2973,3,0.038,1.6,5,mobile,credit_card,ad_supported,1,west,1,1
2974,19,0.561,1.9,3,mobile,paypal,ad_supported,0,midwest,1,1
2975,15,0.07,1.8,3,tablet,paypal,premium,0,south,1,1
2976,13,0.402,7.3,2,web,paypal,ad_supported,1,west,1,0
2977,32,0.447,1.4,4,mobile,apple_pay,premium,0,northeast,1,1
2978,1,0.398,1.2,1,smart_tv,credit_card,premium,1,midwest,1,1
2979,8,0.336,0.8,5,roku,apple_pay,student_discount,1,west,1,1
2980,7,0.222,2.9,2,mobile,gift_card,ad_supported,0,midwest,1,1
2981,8,0.321,6.8,5,smart_tv,credit_card,student_discount,0,midwest,1,1
2982,1,0.079,1.2,1,smart_tv,apple_pay,premium,1,northeast,1,1
2983,2,0.612,0.7,3,smart_tv,paypal,student_discount,1,northeast,1,1
2984,30,0.593,1.1,3,roku,paypal,premium,1,south,1,1
2985,3,0.365,3.3,3,mobile,apple_pay,student_discount,0,northeast,1,1
2986,12,0.305,1.1,1,tablet,credit_card,student_discount,0,midwest,1,1
2987,31,0.365,1.3,3,mobile,paypal,ad_supported,0,northeast,0,0
2988,5,0.398,1.7,4,roku,gift_card,ad_supported,0,west,1,1
2989,18,0.149,3.1,4,tablet,paypal,premium,0,south,1,1
2990,23,0.227,3.6,5,smart_tv,gift_card,student_discount,1,midwest,1,1
2991,7,0.197,1.7,4,tablet,apple_pay,student_discount,0,northeast,0,0
2992,15,0.204,3.2,1,mobile,credit_card,premium,0,south,1,1
2993,23,0.37,1.8,3,roku,paypal,student_discount,0,south,1,1
2994,24,0.162,4.8,5,roku,credit_card,student_discount,0,west,1,1
2995,33,0.565,1.9,5,mobile,paypal,premium,0,northeast,1,1
2996,30,0.523,1.2,1,web,gift_card,ad_supported,1,south,1,1
2997,34,0.731,4.1,1,web,credit_card,premium,0,midwest,0,0
2998,9,0.223,4.3,4,smart_tv,paypal,ad_supported,0,northeast,1,1
2999,31,0.868,4.6,2,roku,paypal,student_discount,0,midwest,1,0
3000,1,0.16,5.6,1,tablet,apple_pay,student_discount,1,south,1,1
3001,33,0.593,6.7,5,mobile,credit_card,premium,0,northeast,1,0
3002,33,0.359,1.1,1,web,paypal,ad_supported,1,midwest,1,1
3003,35,0.174,0.8,4,mobile,apple_pay,premium,0,midwest,0,0
3004,27,0.446,4.2,1,web,gift_card,premium,1,west,1,0
3005,9,0.428,1.6,2,smart_tv,apple_pay,ad_supported,0,south,1,1
3006,5,0.269,1.6,1,roku,gift_card,student_discount,1,northeast,0,0
3007,11,0.384,2.5,5,web,gift_card,student_discount,1,midwest,1,1
3008,31,0.482,4.2,2,tablet,paypal,premium,0,northeast,1,0
3009,33,0.101,3.5,5,web,credit_card,student_discount,1,south,1,1
3010,29,0.623,0.3,4,web,credit_card,student_discount,1,west,0,0
3011,3,0.606,3.1,2,web,gift_card,premium,0,south,1,1
3012,26,0.353,3.9,5,tablet,credit_card,premium,0,northeast,1,1
3013,1,0.236,4.9,2,web,gift_card,student_discount,0,northeast,1,1
3014,15,0.724,0.2,1,mobile,gift_card,student_discount,0,northeast,1,1
3015,4,0.313,1.2,4,tablet,credit_card,student_discount,0,west,1,1
3016,12,0.156,1.4,1,web,gift_card,ad_supported,0,west,0,0
3017,22,0.19,2.9,1,roku,gift_card,premium,0,northeast,1,1
3018,24,0.742,0.8,2,web,credit_card,ad_supported,0,west,1,1
3019,33,0.496,6.0,3,web,paypal,premium,1,northeast,1,0
3020,17,0.207,2.3,2,web,gift_card,ad_supported,0,midwest,1,1
3021,23,0.387,2.6,3,tablet,gift_card,premium,1,midwest,1,1
3022,27,0.613,4.1,4,roku,gift_card,ad_supported,1,south,0,0
3023,29,0.403,0.3,3,roku,gift_card,student_discount,0,south,0,0
3024,15,0.618,0.3,1,roku,paypal,premium,1,midwest,1,1
3025,21,0.326,3.5,4,smart_tv,paypal,student_discount,0,midwest,1,1
3026,25,0.253,2.7,1,roku,apple_pay,premium,0,south,1,1
3027,17,0.387,1.9,2,web,paypal,student_discount,0,northeast,0,0
3028,13,0.634,2.2,2,mobile,paypal,premium,0,south,1,1
3029,8,0.494,0.6,3,roku,gift_card,student_discount,1,south,0,0
3030,35,0.407,5.4,5,tablet,apple_pay,student_discount,0,west,1,0
3031,27,0.225,1.1,1,roku,gift_card,premium,0,west,1,1
3032,26,0.273,3.0,2,smart_tv,apple_pay,student_discount,0,northeast,1,1
3033,4,0.022,3.3,1,smart_tv,paypal,student_discount,0,midwest,1,1
3034,29,0.315,2.7,2,roku,apple_pay,ad_supported,1,northeast,1,1
3035,2,0.575,3.7,5,smart_tv,gift_card,ad_supported,0,west,1,1
3036,10,0.223,2.7,3,smart_tv,paypal,student_discount,0,south,1,1
3037,1,0.736,2.0,4,web,gift_card,student_discount,0,south,1,1
3038,28,0.083,2.3,4,mobile,credit_card,ad_supported,0,midwest,1,1
3039,30,0.631,2.5,1,mobile,paypal,premium,1,northeast,0,0
3040,16,0.495,4.6,3,mobile,paypal,ad_supported,0,west,1,0
3041,14,0.37,2.9,3,roku,apple_pay,ad_supported,0,south,0,0
3042,15,0.227,1.5,4,web,apple_pay,ad_supported,0,west,1,1
3043,24,0.272,1.1,1,tablet,credit_card,ad_supported,0,west,1,1
3044,29,0.384,3.6,3,mobile,apple_pay,student_discount,0,south,1,1
3045,34,0.366,1.6,2,tablet,paypal,premium,0,midwest,1,1
3046,4,0.168,1.9,4,smart_tv,paypal,ad_supported,1,northeast,1,1
3047,28,0.195,1.4,5,roku,apple_pay,premium,0,west,1,1
3048,30,0.352,2.0,4,tablet,apple_pay,student_discount,0,south,0,0
3049,21,0.045,4.5,4,smart_tv,gift_card,ad_supported,0,midwest,1,1
3050,7,0.076,1.3,2,roku,paypal,ad_supported,0,west,1,1
3051,31,0.154,1.8,4,roku,gift_card,student_discount,0,south,1,1
3052,16,0.31,4.4,1,smart_tv,apple_pay,premium,0,south,1,1
3053,29,0.491,2.5,2,roku,gift_card,ad_supported,0,northeast,1,0
3054,32,0.381,1.1,3,mobile,paypal,premium,0,midwest,1,1
3055,14,0.075,5.0,2,web,apple_pay,premium,0,south,1,1
3056,14,0.724,1.1,2,web,apple_pay,ad_supported,0,northeast,1,1
3057,31,0.236,1.5,4,tablet,paypal,premium,0,south,1,1
3058,4,0.219,2.5,3,roku,credit_card,ad_supported,1,midwest,1,1
3059,12,0.233,1.8,3,web,gift_card,ad_supported,1,south,1,1
3060,31,0.242,2.7,3,web,gift_card,premium,0,midwest,1,1
3061,1,0.533,4.0,3,mobile,paypal,ad_supported,0,west,1,1
3062,30,0.43,4.3,4,mobile,paypal,premium,0,midwest,0,0
3063,25,0.203,1.2,3,roku,credit_card,ad_supported,1,midwest,0,0
3064,16,0.068,2.2,2,mobile,paypal,student_discount,0,midwest,1,1
3065,11,0.248,7.1,5,smart_tv,apple_pay,ad_supported,1,west,0,0
3066,3,0.312,9.1,3,smart_tv,credit_card,premium,0,midwest,0,0
3067,33,0.43,2.0,5,smart_tv,gift_card,ad_supported,0,west,1,1
3068,17,0.478,2.4,4,roku,paypal,ad_supported,0,midwest,1,1
3069,16,0.652,2.6,3,roku,paypal,ad_supported,0,west,1,0
3070,35,0.37,2.4,4,web,paypal,ad_supported,1,northeast,1,1
3071,18,0.251,2.3,2,smart_tv,apple_pay,premium,0,south,1,1
3072,8,0.173,3.5,2,roku,apple_pay,student_discount,0,midwest,1,1
3073,19,0.385,2.0,5,mobile,apple_pay,premium,1,west,1,1
3074,12,0.236,8.0,4,smart_tv,credit_card,ad_supported,0,midwest,1,1
3075,16,0.211,9.9,5,roku,apple_pay,premium,0,west,1,1
3076,32,0.312,0.8,4,mobile,gift_card,student_discount,0,west,0,0
3077,9,0.514,0.3,5,web,credit_card,ad_supported,0,west,1,1
3078,19,0.33,2.2,5,roku,gift_card,ad_supported,0,midwest,1,1
3079,6,0.145,2.5,1,roku,apple_pay,premium,0,south,1,1
3080,24,0.277,8.5,2,mobile,gift_card,ad_supported,0,midwest,1,1
3081,5,0.295,6.2,2,tablet,gift_card,ad_supported,0,northeast,1,1
3082,30,0.015,5.1,2,smart_tv,gift_card,premium,1,south,1,1
3083,4,0.223,1.4,1,mobile,paypal,student_discount,0,northeast,1,1
3084,25,0.34,7.5,3,roku,gift_card,ad_supported,0,south,1,1
3085,1,0.21,0.9,4,mobile,paypal,ad_supported,1,midwest,1,1
3086,14,0.192,1.4,2,roku,paypal,premium,0,midwest,1,1
3087,17,0.628,1.2,4,roku,apple_pay,student_discount,0,midwest,1,1
3088,32,0.247,2.8,4,mobile,apple_pay,ad_supported,1,south,1,1
3089,16,0.326,3.4,4,smart_tv,paypal,premium,1,northeast,1,1
3090,19,0.208,5.7,4,web,gift_card,premium,0,midwest,1,1
3091,21,0.643,6.9,3,web,gift_card,premium,0,west,1,0
3092,29,0.143,0.9,3,mobile,credit_card,ad_supported,0,northeast,0,0
3093,1,0.447,4.2,2,smart_tv,paypal,premium,0,west,1,1
