user_id,tenure_months,prior_engagement_score,weekly_watch_hours,num_devices,device_type,payment_method,account_type,has_kids_profile,region,promo_eligible,assigned_promo,renewed
2304,15,0.213,6.9,2,roku,paypal,student_discount,1,west,1,1,1
2305,41,0.297,4.0,5,roku,paypal,ad_supported,1,midwest,1,1,1
2306,17,0.354,9.2,2,mobile,apple_pay,student_discount,1,midwest,1,1,0
2307,3,0.497,5.2,5,smart_tv,paypal,student_discount,0,midwest,1,1,0
2308,2,0.135,2.8,3,smart_tv,paypal,ad_supported,0,midwest,1,1,1
2309,40,0.153,2.7,3,web,apple_pay,premium,1,northeast,1,1,1
2310,25,0.401,10.9,1,mobile,paypal,student_discount,0,northeast,1,0,1
2311,42,0.175,4.1,1,tablet,gift_card,premium,0,south,1,1,1
2312,22,0.438,5.1,4,web,apple_pay,student_discount,0,northeast,1,0,0
2313,42,0.171,2.0,5,roku,apple_pay,ad_supported,0,midwest,1,1,1
2314,45,0.652,4.1,5,mobile,gift_card,student_discount,0,northeast,1,0,1
2315,15,0.168,1.3,1,web,gift_card,student_discount,1,south,1,1,1
2316,7,0.059,5.9,2,smart_tv,gift_card,premium,0,northeast,0,0,0
2317,12,0.353,1.2,3,web,paypal,premium,0,midwest,1,1,1
2318,31,0.157,1.3,4,roku,credit_card,ad_supported,0,midwest,1,1,1
2319,11,0.351,0.4,3,web,credit_card,premium,0,northeast,1,1,1
2320,32,0.683,3.1,5,roku,apple_pay,ad_supported,0,south,1,0,1
2321,28,0.467,5.1,3,mobile,credit_card,premium,0,west,1,0,1
2322,31,0.074,2.4,2,mobile,gift_card,ad_supported,0,west,1,1,1
2323,28,0.3,4.3,5,mobile,apple_pay,premium,0,midwest,1,1,1
2324,47,0.096,7.3,4,tablet,gift_card,premium,1,northeast,0,0,1
2325,34,0.287,5.2,2,mobile,paypal,ad_supported,0,northeast,1,1,1
2326,26,0.089,1.0,2,tablet,credit_card,ad_supported,0,midwest,0,0,1
2327,39,0.294,3.1,3,tablet,gift_card,ad_supported,0,northeast,1,1,1
2328,20,0.743,0.6,1,web,gift_card,premium,0,west,1,1,1
2329,22,0.221,7.3,5,roku,paypal,ad_supported,0,midwest,1,1,1
2330,8,0.119,2.4,5,roku,credit_card,student_discount,0,south,1,1,1
2331,34,0.559,2.9,4,mobile,paypal,student_discount,0,midwest,1,0,0
2332,26,0.41,0.6,2,smart_tv,paypal,student_discount,0,northeast,0,0,1
2333,37,0.261,2.9,4,roku,apple_pay,ad_supported,1,midwest,1,1,1
2334,12,0.251,3.2,5,smart_tv,apple_pay,student_discount,0,midwest,1,1,1
2335,31,0.307,3.3,5,tablet,gift_card,premium,1,midwest,1,1,1
2336,10,0.47,1.7,2,web,credit_card,premium,1,south,1,1,0
2337,43,0.262,3.1,4,roku,paypal,ad_supported,0,midwest,1,1,1
2338,4,0.408,7.7,1,tablet,paypal,premium,0,northeast,1,1,0
2339,47,0.212,4.0,1,smart_tv,credit_card,premium,0,west,0,0,1
2340,31,0.169,1.6,2,tablet,paypal,ad_supported,0,northeast,1,1,0
2341,28,0.127,7.2,1,web,gift_card,ad_supported,0,northeast,1,1,1
2342,41,0.298,3.0,1,mobile,gift_card,premium,0,northeast,1,1,1
2343,37,0.293,4.7,5,roku,gift_card,ad_supported,0,midwest,1,1,1
2344,43,0.123,3.7,3,mobile,gift_card,student_discount,0,midwest,1,1,1
2345,3,0.608,1.9,2,tablet,apple_pay,ad_supported,0,west,1,1,0
2346,7,0.348,1.0,1,mobile,paypal,ad_supported,0,midwest,0,0,0
2347,25,0.167,1.3,4,roku,paypal,student_discount,0,midwest,1,1,1
2348,10,0.575,2.0,3,web,apple_pay,premium,0,midwest,0,0,1
2349,47,0.558,0.8,1,web,gift_card,ad_supported,1,west,1,1,1
2350,27,0.633,2.8,1,tablet,paypal,ad_supported,1,south,1,0,0
2351,5,0.4,3.7,5,roku,gift_card,premium,0,south,1,1,0
2352,10,0.504,4.4,2,tablet,paypal,student_discount,0,west,1,0,0
2353,46,0.097,2.4,3,mobile,credit_card,premium,0,west,0,0,1
2354,44,0.412,1.9,5,tablet,paypal,student_discount,0,northeast,0,0,1
2355,38,0.152,1.2,4,roku,gift_card,ad_supported,1,midwest,1,1,1
2356,8,0.136,3.3,1,tablet,paypal,student_discount,0,south,1,1,1
2357,30,0.136,5.2,1,roku,paypal,student_discount,0,south,1,1,1
2358,36,0.107,1.3,5,web,gift_card,ad_supported,1,south,1,1,1
2359,19,0.246,2.0,2,roku,paypal,student_discount,0,south,1,1,1
2360,40,0.278,4.0,3,smart_tv,gift_card,student_discount,1,west,1,1,1
2361,24,0.389,8.2,2,tablet,gift_card,premium,0,northeast,0,0,0
2362,46,0.143,1.5,2,roku,paypal,ad_supported,1,northeast,0,0,1
2363,21,0.541,0.5,5,smart_tv,paypal,ad_supported,1,west,1,1,0
2364,30,0.235,2.1,2,roku,gift_card,premium,0,northeast,1,1,1
2365,26,0.199,2.8,2,roku,credit_card,student_discount,0,south,1,1,1
2366,2,0.262,2.0,4,tablet,apple_pay,student_discount,0,south,0,0,0
2367,17,0.426,1.1,5,tablet,paypal,ad_supported,0,south,0,0,1
2368,39,0.097,2.1,1,smart_tv,gift_card,ad_supported,0,south,1,1,1
2369,40,0.155,7.6,5,roku,gift_card,ad_supported,1,northeast,1,1,1
2370,6,0.454,6.8,4,smart_tv,paypal,student_discount,0,midwest,1,0,1
2371,11,0.157,2.4,1,smart_tv,credit_card,ad_supported,0,midwest,1,1,1
2372,30,0.375,1.4,4,tablet,apple_pay,student_discount,0,south,0,0,1
2373,45,0.422,2.1,1,web,apple_pay,student_discount,0,midwest,1,1,1
2374,26,0.357,0.4,2,mobile,apple_pay,student_discount,0,midwest,1,1,1
2375,18,0.248,5.3,1,mobile,paypal,student_discount,1,northeast,1,1,1
2376,14,0.25,6.2,2,roku,credit_card,student_discount,0,south,0,0,1
2377,30,0.393,5.0,4,tablet,paypal,student_discount,1,northeast,1,1,0
2378,30,0.259,3.9,4,web,paypal,student_discount,0,west,1,1,1
2379,32,0.194,2.1,2,tablet,gift_card,ad_supported,0,midwest,1,1,1
2380,11,0.194,1.9,1,smart_tv,apple_pay,premium,1,northeast,1,1,1
2381,37,0.188,1.6,4,roku,credit_card,premium,0,northeast,1,1,1
2382,27,0.038,0.8,3,smart_tv,credit_card,premium,0,south,1,1,1
2383,17,0.474,6.3,3,roku,gift_card,ad_supported,0,midwest,1,0,0
2384,14,0.707,2.1,1,mobile,credit_card,premium,1,south,1,1,1
2385,24,0.413,5.4,3,tablet,paypal,student_discount,1,south,1,0,1
2386,34,0.206,1.4,1,tablet,paypal,student_discount,0,south,1,1,1
2387,36,0.419,3.1,5,smart_tv,credit_card,premium,0,south,1,0,1
2388,14,0.061,0.9,4,tablet,paypal,premium,0,west,1,1,1
2389,46,0.124,0.7,4,tablet,paypal,premium,0,west,1,1,1
2390,19,0.181,11.5,2,web,credit_card,ad_supported,0,south,1,1,1
2391,35,0.186,3.3,4,web,apple_pay,ad_supported,0,northeast,1,1,1
2392,47,0.233,3.2,3,mobile,apple_pay,student_discount,1,northeast,1,1,1
2393,6,0.467,4.0,3,tablet,credit_card,ad_supported,0,northeast,1,0,1
2394,46,0.066,0.5,1,web,gift_card,premium,1,south,1,1,1
2395,11,0.383,0.8,3,smart_tv,credit_card,student_discount,1,northeast,1,1,1
2396,34,0.245,2.0,3,smart_tv,credit_card,premium,0,south,0,0,0
2397,39,0.448,3.5,5,mobile,gift_card,student_discount,0,west,1,0,1
2398,25,0.171,9.1,1,mobile,paypal,ad_supported,0,midwest,1,1,1
2399,14,0.391,4.6,5,web,apple_pay,student_discount,0,midwest,1,1,0
2400,9,0.221,2.3,3,tablet,apple_pay,premium,0,midwest,1,1,1
2401,30,0.234,3.1,2,mobile,credit_card,student_discount,0,west,0,0,1
2402,29,0.461,1.3,3,roku,gift_card,premium,1,midwest,1,1,1
2403,26,0.599,1.5,5,smart_tv,credit_card,premium,0,south,0,0,1
2404,35,0.471,2.1,5,web,apple_pay,student_discount,0,west,0,0,1
2405,29,0.134,0.9,1,tablet,paypal,student_discount,0,west,1,1,1
2406,29,0.162,3.7,2,roku,credit_card,student_discount,0,south,1,1,1
2407,36,0.139,1.2,1,mobile,paypal,ad_supported,0,west,1,1,1
2408,45,0.54,1.3,3,mobile,credit_card,student_discount,0,northeast,1,1,1
2409,31,0.158,8.1,4,roku,credit_card,student_discount,0,west,1,1,1
2410,21,0.263,0.3,5,mobile,apple_pay,premium,0,midwest,1,1,0
2411,14,0.328,1.1,3,mobile,credit_card,premium,1,midwest,0,0,0
2412,20,0.285,3.1,1,mobile,apple_pay,premium,1,northeast,1,1,1
2413,15,0.05,4.1,1,smart_tv,gift_card,ad_supported,0,west,0,0,1
2414,6,0.177,2.7,1,roku,paypal,ad_supported,0,northeast,1,1,1
2415,14,0.148,7.3,3,tablet,paypal,premium,0,northeast,1,1,1
2416,19,0.182,2.1,4,smart_tv,credit_card,student_discount,0,west,0,0,0
2417,43,0.162,5.9,2,roku,gift_card,ad_supported,0,northeast,1,1,1
2418,26,0.382,1.7,3,smart_tv,apple_pay,ad_supported,0,northeast,1,1,1
2419,4,0.438,5.1,3,smart_tv,paypal,premium,0,south,1,1,1
2420,26,0.12,0.7,4,roku,apple_pay,premium,0,south,1,1,1
2421,2,0.385,3.3,3,tablet,apple_pay,student_discount,0,midwest,1,1,0
2422,17,0.223,1.0,3,web,apple_pay,premium,1,west,0,0,0
2423,4,0.093,3.6,3,roku,paypal,student_discount,0,south,1,1,1
2424,30,0.512,1.0,3,mobile,gift_card,ad_supported,0,northeast,1,1,1
2425,9,0.285,1.8,1,roku,credit_card,premium,0,south,1,1,0
2426,36,0.357,5.0,4,smart_tv,credit_card,ad_supported,1,west,0,0,1
2427,1,0.512,1.5,1,roku,credit_card,ad_supported,0,west,1,1,0
2428,9,0.048,3.8,2,tablet,gift_card,ad_supported,0,south,1,1,1
2429,38,0.312,5.3,5,roku,gift_card,student_discount,1,south,1,1,1
2430,21,0.264,5.0,5,roku,credit_card,premium,0,northeast,1,1,1
2431,28,0.139,3.2,4,smart_tv,credit_card,ad_supported,0,south,0,0,1
2432,27,0.261,8.6,1,mobile,apple_pay,premium,1,midwest,1,1,1
2433,32,0.137,1.6,4,roku,apple_pay,student_discount,1,south,1,1,1
2434,35,0.283,6.7,4,roku,apple_pay,student_discount,0,northeast,1,1,1
2435,47,0.463,7.6,5,smart_tv,paypal,student_discount,1,northeast,0,0,1
2436,41,0.299,6.5,3,tablet,gift_card,student_discount,0,south,1,1,1
2437,48,0.109,5.5,2,mobile,gift_card,premium,1,northeast,1,1,1
2438,5,0.039,3.8,1,tablet,credit_card,premium,0,northeast,1,1,1
2439,47,0.074,2.5,1,mobile,paypal,ad_supported,0,midwest,1,1,1
2440,2,0.453,0.8,3,web,gift_card,student_discount,0,midwest,1,1,0
2441,8,0.441,1.8,5,web,paypal,ad_supported,1,northeast,1,1,0
2442,25,0.517,1.7,4,tablet,gift_card,ad_supported,0,midwest,0,0,1
2443,29,0.283,0.9,1,tablet,paypal,ad_supported,0,west,1,1,1
2444,27,0.081,3.1,4,web,apple_pay,ad_supported,0,south,1,1,1
2445,48,0.56,6.5,1,smart_tv,credit_card,ad_supported,0,south,1,0,1
2446,5,0.202,2.7,5,mobile,apple_pay,premium,0,midwest,1,1,1
2447,31,0.406,6.2,1,roku,gift_card,premium,0,west,0,0,1
2448,43,0.063,3.7,1,web,gift_card,ad_supported,1,west,1,1,1
2449,46,0.206,0.9,5,roku,credit_card,premium,1,west,1,1,1
2450,47,0.373,4.6,4,smart_tv,gift_card,premium,0,west,1,1,1
2451,22,0.103,3.9,1,mobile,paypal,ad_supported,0,northeast,1,1,1
2452,26,0.472,6.9,3,roku,paypal,student_discount,0,northeast,1,0,0
2453,27,0.062,3.4,3,tablet,paypal,ad_supported,1,midwest,1,1,1
2454,4,0.245,0.2,3,web,credit_card,premium,0,midwest,1,1,0
2455,24,0.245,3.5,3,smart_tv,apple_pay,ad_supported,0,south,1,1,1
2456,40,0.2,1.4,2,web,paypal,premium,0,northeast,1,1,1
2457,1,0.258,5.2,5,smart_tv,gift_card,premium,1,west,1,1,1
2458,2,0.245,6.0,2,smart_tv,gift_card,ad_supported,0,south,1,1,0
2459,5,0.068,8.1,5,tablet,credit_card,ad_supported,1,midwest,0,0,1
2460,27,0.1,5.2,5,mobile,gift_card,ad_supported,0,south,1,1,1
2461,4,0.243,4.8,4,mobile,paypal,ad_supported,0,south,1,1,0
2462,18,0.258,3.8,3,tablet,gift_card,premium,0,midwest,1,1,1
2463,42,0.091,3.7,3,web,gift_card,ad_supported,0,south,1,1,1
2464,4,0.524,3.6,4,roku,apple_pay,ad_supported,0,south,0,0,1
2465,20,0.285,1.6,5,tablet,apple_pay,ad_supported,0,midwest,0,0,0
2466,35,0.384,1.6,5,roku,gift_card,ad_supported,0,midwest,0,0,1
2467,42,0.429,3.7,5,roku,apple_pay,premium,0,west,1,0,1
2468,42,0.396,1.9,1,mobile,paypal,ad_supported,0,south,1,1,1
2469,13,0.371,0.8,2,web,paypal,ad_supported,1,northeast,1,1,1
2470,15,0.387,2.1,2,smart_tv,paypal,ad_supported,0,midwest,1,1,0
2471,39,0.044,1.6,2,mobile,paypal,premium,0,south,1,1,1
2472,3,0.53,1.1,2,tablet,paypal,premium,1,northeast,1,1,0
2473,5,0.563,1.7,2,smart_tv,apple_pay,premium,1,west,0,0,0
2474,34,0.63,0.9,1,smart_tv,gift_card,ad_supported,1,west,1,1,1
2475,38,0.291,7.2,2,tablet,paypal,student_discount,0,midwest,1,1,1
2476,4,0.232,2.1,1,web,paypal,student_discount,0,northeast,0,0,1
2477,48,0.565,7.6,1,mobile,gift_card,student_discount,0,northeast,1,0,1
2478,32,0.38,8.4,5,mobile,gift_card,premium,0,midwest,1,1,1
2479,11,0.214,2.2,5,smart_tv,gift_card,ad_supported,0,northeast,1,1,1
2480,25,0.363,3.3,2,smart_tv,credit_card,student_discount,0,midwest,1,1,0
2481,19,0.536,2.0,4,mobile,gift_card,ad_supported,1,south,1,1,0
2482,26,0.084,5.0,5,tablet,paypal,ad_supported,0,south,1,1,1
2483,42,0.372,1.8,3,roku,credit_card,student_discount,0,west,1,1,1
2484,9,0.28,0.7,2,tablet,apple_pay,ad_supported,0,south,1,1,1
2485,43,0.081,0.0,4,web,paypal,premium,0,midwest,1,1,1
2486,14,0.139,4.3,5,web,paypal,student_discount,1,west,1,1,1
2487,32,0.314,7.4,2,tablet,credit_card,student_discount,0,west,0,0,1
2488,21,0.241,3.5,4,roku,gift_card,premium,1,west,1,1,1
2489,24,0.288,3.2,3,tablet,paypal,student_discount,1,northeast,1,1,1
2490,21,0.242,2.4,2,web,gift_card,premium,1,west,1,1,1
2491,48,0.217,14.0,1,tablet,gift_card,student_discount,1,west,1,1,1
2492,1,0.308,5.6,1,mobile,paypal,ad_supported,1,south,0,0,0
2493,17,0.141,5.6,5,tablet,gift_card,premium,1,midwest,1,1,0
2494,2,0.342,7.4,5,roku,credit_card,ad_supported,0,west,1,1,1
2495,35,0.066,2.2,5,smart_tv,paypal,ad_supported,1,west,0,0,1
2496,35,0.297,10.5,2,smart_tv,apple_pay,student_discount,0,northeast,1,1,1
2497,47,0.254,5.3,5,smart_tv,credit_card,ad_supported,1,west,1,1,1
2498,45,0.33,5.4,2,smart_tv,paypal,premium,0,west,0,0,1
2499,28,0.371,4.8,4,smart_tv,credit_card,student_discount,0,west,0,0,1
2500,9,0.411,4.2,2,smart_tv,credit_card,ad_supported,0,northeast,1,0,0
2501,20,0.004,1.3,3,roku,gift_card,premium,1,west,1,1,1
2502,21,0.728,1.4,3,mobile,credit_card,ad_supported,0,northeast,1,1,0
2503,26,0.072,3.9,2,mobile,paypal,ad_supported,0,midwest,0,0,0
2504,28,0.501,4.0,5,mobile,credit_card,ad_supported,0,south,1,0,1
2505,12,0.112,2.0,4,roku,paypal,ad_supported,0,west,1,1,1
2506,40,0.254,2.2,4,web,paypal,premium,0,northeast,1,1,1
2507,31,0.297,3.4,2,smart_tv,apple_pay,ad_supported,0,west,1,1,1
2508,23,0.403,1.1,5,mobile,credit_card,student_discount,0,west,1,1,0
2509,19,0.154,1.4,3,roku,apple_pay,student_discount,0,west,0,0,0
2510,2,0.327,3.7,4,smart_tv,paypal,ad_supported,0,northeast,0,0,0
2511,44,0.449,6.8,4,tablet,apple_pay,student_discount,1,midwest,1,0,1
2512,23,0.43,2.1,3,roku,apple_pay,premium,1,south,1,1,1
2513,41,0.429,0.7,5,web,credit_card,ad_supported,1,south,1,1,1
2514,43,0.183,2.7,5,mobile,apple_pay,student_discount,0,midwest,1,1,1
2515,26,0.069,7.6,5,roku,gift_card,ad_supported,0,midwest,1,1,1
2516,40,0.201,2.8,1,smart_tv,gift_card,student_discount,0,northeast,1,1,1
2517,15,0.156,3.3,5,web,gift_card,student_discount,1,midwest,0,0,1
2518,14,0.24,3.9,2,mobile,paypal,student_discount,0,northeast,0,0,0
2519,28,0.489,5.4,2,mobile,credit_card,ad_supported,1,west,0,0,1
2520,4,0.075,4.8,4,web,apple_pay,ad_supported,0,northeast,1,1,1
2521,13,0.178,1.7,4,web,gift_card,student_discount,0,south,0,0,1
2522,10,0.015,1.1,2,mobile,gift_card,student_discount,0,west,1,1,0
2523,1,0.209,5.7,3,smart_tv,gift_card,ad_supported,0,northeast,1,1,0
2524,35,0.206,3.7,3,tablet,apple_pay,ad_supported,0,northeast,1,1,1
2525,3,0.118,4.1,4,mobile,paypal,premium,0,south,0,0,1
2526,37,0.115,3.9,1,web,credit_card,student_discount,0,south,1,1,1
2527,27,0.289,1.4,2,mobile,credit_card,ad_supported,1,west,1,1,1
2528,47,0.468,3.9,3,tablet,credit_card,premium,0,midwest,1,0,1
2529,2,0.159,1.9,3,web,gift_card,premium,0,midwest,0,0,0
2530,38,0.517,5.9,1,roku,apple_pay,student_discount,1,south,1,0,1
2531,40,0.103,3.6,3,web,apple_pay,ad_supported,1,northeast,1,1,1
2532,13,0.149,2.3,5,mobile,credit_card,premium,0,northeast,1,1,1
2533,37,0.026,7.1,4,tablet,credit_card,ad_supported,0,midwest,1,1,1
2534,41,0.388,0.5,2,web,apple_pay,student_discount,0,northeast,1,1,1
2535,15,0.091,5.9,5,roku,apple_pay,student_discount,0,south,1,1,1
2536,25,0.388,2.4,4,mobile,gift_card,ad_supported,0,south,0,0,1
2537,41,0.312,2.4,5,web,paypal,premium,0,west,1,1,1
2538,15,0.186,3.8,3,mobile,paypal,premium,0,west,1,1,1
2539,16,0.374,2.9,5,web,apple_pay,premium,1,south,0,0,1
2540,23,0.066,2.5,1,smart_tv,gift_card,premium,1,west,1,1,1
2541,47,0.253,9.0,4,tablet,apple_pay,premium,0,northeast,1,1,1
2542,37,0.374,1.4,2,web,apple_pay,ad_supported,0,northeast,1,1,1
2543,27,0.166,2.5,4,mobile,gift_card,student_discount,0,northeast,1,1,1
2544,7,0.116,5.1,5,roku,credit_card,premium,0,west,1,1,1
2545,25,0.038,2.7,3,smart_tv,paypal,premium,1,south,1,1,1
2546,38,0.43,5.4,3,tablet,gift_card,student_discount,0,northeast,1,0,1
2547,30,0.116,4.9,5,tablet,paypal,student_discount,1,west,1,1,1
2548,21,0.433,5.0,3,tablet,credit_card,premium,1,south,1,0,1
2549,41,0.424,2.8,3,tablet,paypal,premium,0,midwest,1,0,0
2550,29,0.303,4.2,2,roku,apple_pay,ad_supported,0,northeast,1,1,1
2551,25,0.167,3.8,4,mobile,apple_pay,premium,0,northeast,1,1,1
2552,33,0.267,1.1,1,smart_tv,apple_pay,ad_supported,1,south,1,1,1
2553,14,0.289,6.7,1,mobile,gift_card,ad_supported,0,south,1,1,0
2554,15,0.174,1.3,5,web,credit_card,student_discount,0,west,1,1,1
2555,28,0.276,3.2,1,tablet,paypal,ad_supported,0,midwest,1,1,1
2556,32,0.034,2.7,4,roku,gift_card,premium,0,west,1,1,1
2557,47,0.442,1.7,3,tablet,gift_card,student_discount,0,midwest,1,1,0
2558,39,0.639,4.9,1,roku,gift_card,student_discount,0,midwest,0,0,1
2559,27,0.492,2.4,2,web,apple_pay,ad_supported,0,midwest,1,1,1
2560,42,0.207,6.3,5,mobile,paypal,ad_supported,0,south,1,1,1
2561,1,0.291,4.0,5,mobile,apple_pay,premium,0,south,1,1,0
2562,8,0.291,2.8,4,web,apple_pay,premium,0,south,1,1,0
2563,38,0.152,0.5,2,smart_tv,gift_card,ad_supported,0,northeast,1,1,1
2564,12,0.249,4.2,5,mobile,gift_card,student_discount,0,west,1,1,1
2565,43,0.484,3.8,4,smart_tv,apple_pay,student_discount,0,west,1,0,0
2566,44,0.111,2.5,1,smart_tv,credit_card,ad_supported,0,south,1,1,1
2567,26,0.324,2.0,5,smart_tv,credit_card,ad_supported,0,midwest,1,1,1
2568,22,0.055,1.6,1,roku,gift_card,ad_supported,0,northeast,1,1,1
2569,37,0.353,3.0,3,web,paypal,student_discount,0,midwest,0,0,1
2570,28,0.49,1.8,5,tablet,paypal,ad_supported,0,midwest,1,1,1
2571,31,0.294,2.0,3,roku,paypal,ad_supported,0,midwest,1,1,1
2572,33,0.32,3.8,1,mobile,apple_pay,premium,0,midwest,0,0,1
2573,28,0.38,2.5,5,roku,gift_card,ad_supported,0,south,1,1,1
2574,1,0.088,1.7,4,roku,credit_card,ad_supported,0,northeast,1,1,0
2575,27,0.761,5.8,5,smart_tv,gift_card,ad_supported,1,south,1,0,0
2576,4,0.15,1.6,2,smart_tv,paypal,premium,0,west,1,1,1
2577,46,0.118,0.4,4,tablet,apple_pay,premium,0,west,1,1,1
2578,48,0.58,2.5,4,tablet,gift_card,premium,1,south,1,0,1
2579,22,0.036,1.7,1,web,credit_card,ad_supported,0,northeast,1,1,1
2580,18,0.396,1.4,5,smart_tv,gift_card,student_discount,0,midwest,1,1,1
2581,25,0.059,6.0,3,tablet,gift_card,ad_supported,1,northeast,1,1,1
2582,16,0.377,2.5,2,mobile,gift_card,ad_supported,0,south,1,1,1
2583,19,0.572,3.5,2,tablet,apple_pay,ad_supported,0,midwest,1,0,1
2584,7,0.111,6.8,5,mobile,gift_card,premium,0,northeast,1,1,1
2585,1,0.256,8.2,2,roku,gift_card,ad_supported,0,northeast,1,1,1
2586,39,0.333,1.7,1,roku,apple_pay,premium,0,midwest,0,0,1
2587,39,0.555,2.9,5,web,apple_pay,premium,1,south,1,0,1
2588,32,0.338,6.5,1,mobile,paypal,ad_supported,1,south,1,1,1
2589,44,0.266,0.5,3,smart_tv,credit_card,premium,1,south,1,1,1
2590,45,0.291,8.9,5,smart_tv,paypal,ad_supported,0,midwest,0,0,1
2591,30,0.314,9.3,2,web,paypal,ad_supported,0,south,1,1,1
2592,30,0.143,7.2,2,roku,credit_card,ad_supported,0,south,0,0,1
2593,35,0.18,2.9,1,web,credit_card,ad_supported,1,south,1,1,1
2594,22,0.132,2.0,2,tablet,gift_card,student_discount,1,south,1,1,1
2595,46,0.118,8.6,1,smart_tv,gift_card,student_discount,1,northeast,1,1,1
2596,21,0.424,1.9,1,smart_tv,paypal,premium,1,south,0,0,1
2597,18,0.431,10.1,1,smart_tv,credit_card,student_discount,0,west,1,0,1
2598,23,0.084,2.6,3,tablet,credit_card,ad_supported,0,northeast,1,1,1
2599,43,0.442,3.3,2,web,apple_pay,ad_supported,0,south,1,0,1
2600,40,0.419,5.5,5,mobile,paypal,student_discount,1,midwest,1,0,1
2601,47,0.474,2.6,1,mobile,apple_pay,premium,0,west,0,0,1
2602,4,0.391,4.9,3,mobile,credit_card,ad_supported,1,south,1,1,0
2603,30,0.166,3.1,4,tablet,gift_card,premium,0,midwest,1,1,1
2604,6,0.22,2.4,5,roku,gift_card,premium,0,west,1,1,1
2605,34,0.239,5.7,5,roku,apple_pay,ad_supported,0,south,1,1,1
2606,43,0.273,3.5,2,smart_tv,credit_card,student_discount,0,northeast,0,0,1
2607,1,0.078,3.0,1,mobile,gift_card,premium,0,northeast,1,1,1
2608,12,0.581,3.0,2,tablet,paypal,premium,0,south,0,0,1
2609,3,0.24,2.4,2,tablet,gift_card,student_discount,0,south,1,1,1
2610,32,0.279,2.3,4,web,credit_card,premium,0,south,1,1,1
2611,22,0.103,2.1,4,roku,credit_card,ad_supported,1,west,1,1,1
2612,20,0.226,5.2,2,smart_tv,paypal,premium,0,south,1,1,1
2613,39,0.263,1.3,4,roku,gift_card,student_discount,0,south,1,1,1
2614,12,0.186,2.0,5,roku,credit_card,ad_supported,1,south,1,1,1
2615,15,0.418,3.5,3,tablet,paypal,student_discount,1,midwest,1,0,0
2616,10,0.163,1.1,4,web,apple_pay,premium,0,northeast,1,1,1
2617,39,0.168,2.3,4,smart_tv,paypal,student_discount,0,northeast,1,1,1
2618,28,0.167,6.9,5,mobile,apple_pay,student_discount,0,northeast,1,1,1
2619,13,0.22,1.9,4,tablet,credit_card,premium,0,midwest,1,1,0
2620,36,0.499,4.1,5,mobile,apple_pay,premium,0,midwest,1,0,0
2621,3,0.113,4.2,1,roku,gift_card,student_discount,0,south,0,0,0
2622,13,0.175,9.0,4,mobile,apple_pay,ad_supported,0,northeast,0,0,1
2623,13,0.269,5.7,1,tablet,credit_card,student_discount,0,south,1,1,1
2624,23,0.175,8.4,1,mobile,apple_pay,student_discount,0,south,1,1,1
2625,13,0.352,3.0,3,tablet,credit_card,ad_supported,1,west,1,1,0
2626,26,0.283,6.1,4,roku,apple_pay,premium,0,northeast,1,1,1
2627,6,0.301,0.4,5,smart_tv,credit_card,student_discount,0,midwest,1,1,1
2628,2,0.699,1.4,3,roku,paypal,premium,1,west,0,0,0
2629,38,0.03,2.0,2,smart_tv,gift_card,student_discount,0,midwest,1,1,1
2630,44,0.35,4.7,4,roku,paypal,ad_supported,0,northeast,0,0,1
2631,26,0.058,3.9,1,roku,gift_card,ad_supported,0,northeast,0,0,1
2632,4,0.356,2.6,5,mobile,paypal,ad_supported,0,midwest,1,1,0
2633,17,0.124,2.3,2,smart_tv,gift_card,ad_supported,1,northeast,1,1,1
2634,10,0.129,9.6,4,mobile,apple_pay,ad_supported,1,west,1,1,1
2635,10,0.248,1.5,4,tablet,gift_card,premium,0,midwest,1,1,0
2636,42,0.286,2.4,1,roku,apple_pay,premium,1,west,1,1,1
2637,15,0.325,2.1,3,tablet,apple_pay,premium,1,west,1,1,1
2638,38,0.201,4.6,2,roku,paypal,student_discount,0,northeast,1,1,1
2639,45,0.711,2.6,3,roku,apple_pay,student_discount,0,west,1,0,1
2640,35,0.254,4.7,2,smart_tv,apple_pay,premium,0,south,1,1,1
2641,8,0.317,9.7,4,mobile,gift_card,ad_supported,0,midwest,0,0,1
2642,26,0.306,2.6,1,tablet,paypal,premium,0,northeast,0,0,1
2643,29,0.176,5.9,2,tablet,paypal,premium,0,west,1,1,1
2644,38,0.259,5.5,1,smart_tv,paypal,ad_supported,1,south,1,1,1
2645,6,0.159,3.4,4,smart_tv,credit_card,ad_supported,0,south,0,0,1
2646,3,0.027,8.0,1,mobile,credit_card,ad_supported,0,midwest,1,1,1
2647,47,0.295,2.0,2,smart_tv,gift_card,student_discount,1,south,1,1,1
2648,12,0.15,1.7,4,web,gift_card,premium,1,west,1,1,0
2649,42,0.298,2.9,3,roku,apple_pay,student_discount,0,northeast,1,1,1
2650,27,0.023,4.6,5,web,gift_card,premium,0,midwest,0,0,1
2651,17,0.325,3.6,4,mobile,paypal,student_discount,1,northeast,1,1,0
2652,32,0.186,4.6,2,smart_tv,gift_card,student_discount,0,midwest,1,1,1
2653,38,0.383,1.2,1,smart_tv,apple_pay,ad_supported,0,northeast,1,1,1
2654,36,0.339,1.2,5,web,gift_card,premium,0,west,0,0,1
