user_id,tenure_months,prior_engagement_score,weekly_watch_hours,num_devices,device_type,payment_method,account_type,has_kids_profile,region,promo_eligible,assigned_promo,renewed,propensity_score
2496,35,0.297,10.5,2,smart_tv,apple_pay,student_discount,0,northeast,1,1,1,0.5999160295939866
2497,47,0.254,5.3,5,smart_tv,credit_card,ad_supported,1,west,1,1,1,0.9269844557140916
2498,45,0.33,5.4,2,smart_tv,paypal,premium,0,west,0,0,1,8.798284995153586e-05
2499,28,0.371,4.8,4,smart_tv,credit_card,student_discount,0,west,0,0,1,6.161018362696071e-05
2500,9,0.411,4.2,2,smart_tv,credit_card,ad_supported,0,northeast,1,0,0,0.8839456082411896
2501,20,0.004,1.3,3,roku,gift_card,premium,1,west,1,1,1,0.999905597104671
2502,21,0.728,1.4,3,mobile,credit_card,ad_supported,0,northeast,1,1,0,0.1017695954564722
2503,26,0.072,3.9,2,mobile,paypal,ad_supported,0,midwest,0,0,0,0.01704210382281314
2504,28,0.501,4.0,5,mobile,credit_card,ad_supported,0,south,1,0,1,0.48682520208800995
2505,12,0.112,2.0,4,roku,paypal,ad_supported,0,west,1,1,1,0.9994986667580936
2506,40,0.254,2.2,4,web,paypal,premium,0,northeast,1,1,1,0.9887037995690787
2507,31,0.297,3.4,2,smart_tv,apple_pay,ad_supported,0,west,1,1,1,0.9685367632211979
2508,23,0.403,1.1,5,mobile,credit_card,student_discount,0,west,1,1,0,0.9320442883458334
2509,19,0.154,1.4,3,roku,apple_pay,student_discount,0,west,0,0,0,0.010359494570023654
2510,2,0.327,3.7,4,smart_tv,paypal,ad_supported,0,northeast,0,0,0,0.0006024425142219263
2511,44,0.449,6.8,4,tablet,apple_pay,student_discount,1,midwest,1,0,1,0.34780058949191917
2512,23,0.43,2.1,3,roku,apple_pay,premium,1,south,1,1,1,0.8793595803340819
2513,41,0.429,0.7,5,web,credit_card,ad_supported,1,south,1,1,1,0.8463624099745672
2514,43,0.183,2.7,5,mobile,apple_pay,student_discount,0,midwest,1,1,1,0.9933509244205354
2515,26,0.069,7.6,5,roku,gift_card,ad_supported,0,midwest,1,1,1,0.9973688276435044
2516,40,0.201,2.8,1,smart_tv,gift_card,student_discount,0,northeast,1,1,1,0.9922866081577568
2517,15,0.156,3.3,5,web,gift_card,student_discount,1,midwest,0,0,1,0.005555907835697512
2518,14,0.24,3.9,2,mobile,paypal,student_discount,0,northeast,0,0,0,0.0012845072028907375
2519,28,0.489,5.4,2,mobile,credit_card,ad_supported,1,west,0,0,1,8.575746956238741e-06
2520,4,0.075,4.8,4,web,apple_pay,ad_supported,0,northeast,1,1,1,0.9992590741919676
2521,13,0.178,1.7,4,web,gift_card,student_discount,0,south,0,0,1,0.007336646406206233
2522,10,0.015,1.1,2,mobile,gift_card,student_discount,0,west,1,1,0,0.999910000147915
2523,1,0.209,5.7,3,smart_tv,gift_card,ad_supported,0,northeast,1,1,0,0.9934864976726845
2524,35,0.206,3.7,3,tablet,apple_pay,ad_supported,0,northeast,1,1,1,0.9926021522296632
2525,3,0.118,4.1,4,mobile,paypal,premium,0,south,0,0,1,0.012505233876454096
2526,37,0.115,3.9,1,web,credit_card,student_discount,0,south,1,1,1,0.9962050302903214
2527,27,0.289,1.4,2,mobile,credit_card,ad_supported,1,west,1,1,1,0.9854383460834883
2528,47,0.468,3.9,3,tablet,credit_card,premium,0,midwest,1,0,1,0.6455619332968906
2529,2,0.159,1.9,3,web,gift_card,premium,0,midwest,0,0,0,0.02372296387417642
2530,38,0.517,5.9,1,roku,apple_pay,student_discount,1,south,1,0,1,0.17653428505606725
2531,40,0.103,3.6,3,web,apple_pay,ad_supported,1,northeast,1,1,1,0.9972803184520475
2532,13,0.149,2.3,5,mobile,credit_card,premium,0,northeast,1,1,1,0.9988207010014453
2533,37,0.026,7.1,4,tablet,credit_card,ad_supported,0,midwest,1,1,1,0.9983839247031359
2534,41,0.388,0.5,2,web,apple_pay,student_discount,0,northeast,1,1,1,0.9346831983793834
2535,15,0.091,5.9,5,roku,apple_pay,student_discount,0,south,1,1,1,0.9972773396089296
2536,25,0.388,2.4,4,mobile,gift_card,ad_supported,0,south,0,0,1,0.00018427536220663317
2537,41,0.312,2.4,5,web,paypal,premium,0,west,1,1,1,0.9683808496740309
2538,15,0.186,3.8,3,mobile,paypal,premium,0,west,1,1,1,0.9966190240498544
2539,16,0.374,2.9,5,web,apple_pay,premium,1,south,0,0,1,0.0001847598224663255
2540,23,0.066,2.5,1,smart_tv,gift_card,premium,1,west,1,1,1,0.9995315800307412
2541,47,0.253,9.0,4,tablet,apple_pay,premium,0,northeast,1,1,1,0.8640371316184056
2542,37,0.374,1.4,2,web,apple_pay,ad_supported,0,northeast,1,1,1,0.9468817576844283
2543,27,0.166,2.5,4,mobile,gift_card,student_discount,0,northeast,1,1,1,0.9972322812261164
2544,7,0.116,5.1,5,roku,credit_card,premium,0,west,1,1,1,0.9984344916658037
2545,25,0.038,2.7,3,smart_tv,paypal,premium,1,south,1,1,1,0.9995532115619086
2546,38,0.43,5.4,3,tablet,gift_card,student_discount,0,northeast,1,0,1,0.6556189325849244
2547,30,0.116,4.9,5,tablet,paypal,student_discount,1,west,1,1,1,0.9962169311163348
2548,21,0.433,5.0,3,tablet,credit_card,premium,1,south,1,0,1,0.7364719728622667
2549,41,0.424,2.8,3,tablet,paypal,premium,0,midwest,1,0,0,0.8820649698863917
2550,29,0.303,4.2,2,roku,apple_pay,ad_supported,0,northeast,1,1,1,0.9627692969080178
2551,25,0.167,3.8,4,mobile,apple_pay,premium,0,northeast,1,1,1,0.9962363662913822
2552,33,0.267,1.1,1,smart_tv,apple_pay,ad_supported,1,south,1,1,1,0.9877863459993371
2553,14,0.289,6.7,1,mobile,gift_card,ad_supported,0,south,1,1,0,0.9501565088035367
2554,15,0.174,1.3,5,web,credit_card,student_discount,0,west,1,1,1,0.9982668516464317
2555,28,0.276,3.2,1,tablet,paypal,ad_supported,0,midwest,1,1,1,0.9891684854906929
2556,32,0.034,2.7,4,roku,gift_card,premium,0,west,1,1,1,0.9996936400370371
2557,47,0.442,1.7,3,tablet,gift_card,student_discount,0,midwest,1,1,0,0.8505160338077679
2558,39,0.639,4.9,1,roku,gift_card,student_discount,0,midwest,0,0,1,1.2047702893174652e-06
2559,27,0.492,2.4,2,web,apple_pay,ad_supported,0,midwest,1,1,1,0.758413486971684
2560,42,0.207,6.3,5,mobile,paypal,ad_supported,0,south,1,1,1,0.964817547502155
2561,1,0.291,4.0,5,mobile,apple_pay,premium,0,south,1,1,0,0.984879256370103
2562,8,0.291,2.8,4,web,apple_pay,premium,0,south,1,1,0,0.98848992378585
2563,38,0.152,0.5,2,smart_tv,gift_card,ad_supported,0,northeast,1,1,1,0.9988290575467575
2564,12,0.249,4.2,5,mobile,gift_card,student_discount,0,west,1,1,1,0.9876495062797866
2565,43,0.484,3.8,4,smart_tv,apple_pay,student_discount,0,west,1,0,0,0.43461616826394656
2566,44,0.111,2.5,1,smart_tv,credit_card,ad_supported,0,south,1,1,1,0.9977874055400521
2567,26,0.324,2.0,5,smart_tv,credit_card,ad_supported,0,midwest,1,1,1,0.9774063775544286
2568,22,0.055,1.6,1,roku,gift_card,ad_supported,0,northeast,1,1,1,0.9997958510723125
2569,37,0.353,3.0,3,web,paypal,student_discount,0,midwest,0,0,1,0.0001777520775851186
2570,28,0.49,1.8,5,tablet,paypal,ad_supported,0,midwest,1,1,1,0.8374943823340162
2571,31,0.294,2.0,3,roku,paypal,ad_supported,0,midwest,1,1,1,0.987691403136284
2572,33,0.32,3.8,1,mobile,apple_pay,premium,0,midwest,0,0,1,0.0003197449057429232
2573,28,0.38,2.5,5,roku,gift_card,ad_supported,0,south,1,1,1,0.9373254854833624
2574,1,0.088,1.7,4,roku,credit_card,ad_supported,0,northeast,1,1,0,0.9997576153636017
2575,27,0.761,5.8,5,smart_tv,gift_card,ad_supported,1,south,1,0,0,0.008371072910560202
2576,4,0.15,1.6,2,smart_tv,paypal,premium,0,west,1,1,1,0.9993964102147785
2577,46,0.118,0.4,4,tablet,apple_pay,premium,0,west,1,1,1,0.9992672049449708
2578,48,0.58,2.5,4,tablet,gift_card,premium,1,south,1,0,1,0.27748067700650464
2579,22,0.036,1.7,1,web,credit_card,ad_supported,0,northeast,1,1,1,0.9997872642409534
2580,18,0.396,1.4,5,smart_tv,gift_card,student_discount,0,midwest,1,1,1,0.9578506366263535
2581,25,0.059,6.0,3,tablet,gift_card,ad_supported,1,northeast,1,1,1,0.9985984983633864
2582,16,0.377,2.5,2,mobile,gift_card,ad_supported,0,south,1,1,1,0.9566963704473548
2583,19,0.572,3.5,2,tablet,apple_pay,ad_supported,0,midwest,1,0,1,0.49749001573267143
2584,7,0.111,6.8,5,mobile,gift_card,premium,0,northeast,1,1,1,0.9975755399268149
2585,1,0.256,8.2,2,roku,gift_card,ad_supported,0,northeast,1,1,1,0.9710097564150052
2586,39,0.333,1.7,1,roku,apple_pay,premium,0,midwest,0,0,1,0.0005329519643381349
2587,39,0.555,2.9,5,web,apple_pay,premium,1,south,1,0,1,0.2916417770035855
2588,32,0.338,6.5,1,mobile,paypal,ad_supported,1,south,1,1,1,0.8013766596094942
2589,44,0.266,0.5,3,smart_tv,credit_card,premium,1,south,1,1,1,0.9865823793828553
2590,45,0.291,8.9,5,smart_tv,paypal,ad_supported,0,midwest,0,0,1,4.3272751895456604e-05
2591,30,0.314,9.3,2,web,paypal,ad_supported,0,south,1,1,1,0.7266168440918015
2592,30,0.143,7.2,2,roku,credit_card,ad_supported,0,south,0,0,1,0.0010596481847201407
2593,35,0.18,2.9,1,web,credit_card,ad_supported,1,south,1,1,1,0.9933547176372007
2594,22,0.132,2.0,2,tablet,gift_card,student_discount,1,south,1,1,1,0.9987959453627874
2595,46,0.118,8.6,1,smart_tv,gift_card,student_discount,1,northeast,1,1,1,0.9715561791382009
2596,21,0.424,1.9,1,smart_tv,paypal,premium,1,south,0,0,1,0.0001208598924917355
2597,18,0.431,10.1,1,smart_tv,credit_card,student_discount,0,west,1,0,1,0.26476187057802897
2598,23,0.084,2.6,3,tablet,credit_card,ad_supported,0,northeast,1,1,1,0.9994709077128571
2599,43,0.442,3.3,2,web,apple_pay,ad_supported,0,south,1,0,1,0.6860691853685171
2600,40,0.419,5.5,5,mobile,paypal,student_discount,1,midwest,1,0,1,0.5620920574681447
2601,47,0.474,2.6,1,mobile,apple_pay,premium,0,west,0,0,1,2.507818903473111e-05
2602,4,0.391,4.9,3,mobile,credit_card,ad_supported,1,south,1,1,0,0.8686469601764684
2603,30,0.166,3.1,4,tablet,gift_card,premium,0,midwest,1,1,1,0.998169608673655
2604,6,0.22,2.4,5,roku,gift_card,premium,0,west,1,1,1,0.9977991092811773
2605,34,0.239,5.7,5,roku,apple_pay,ad_supported,0,south,1,1,1,0.9648129922086912
2606,43,0.273,3.5,2,smart_tv,credit_card,student_discount,0,northeast,0,0,1,0.0003077983331545294
2607,1,0.078,3.0,1,mobile,gift_card,premium,0,northeast,1,1,1,0.9997404166065436
2608,12,0.581,3.0,2,tablet,paypal,premium,0,south,0,0,1,1.5304612905685637e-05
2609,3,0.24,2.4,2,tablet,gift_card,student_discount,0,south,1,1,1,0.9967029426999254
2610,32,0.279,2.3,4,web,credit_card,premium,0,south,1,1,1,0.9826576622338847
2611,22,0.103,2.1,4,roku,credit_card,ad_supported,1,west,1,1,1,0.999125987008383
2612,20,0.226,5.2,2,smart_tv,paypal,premium,0,south,1,1,1,0.9859485833461948
2613,39,0.263,1.3,4,roku,gift_card,student_discount,0,south,1,1,1,0.9882434658063418
2614,12,0.186,2.0,5,roku,credit_card,ad_supported,1,south,1,1,1,0.9974533439932225
2615,15,0.418,3.5,3,tablet,paypal,student_discount,1,midwest,1,0,0,0.893263224058832
2616,10,0.163,1.1,4,web,apple_pay,premium,0,northeast,1,1,1,0.9992188015150365
2617,39,0.168,2.3,4,smart_tv,paypal,student_discount,0,northeast,1,1,1,0.9956488246230011
2618,28,0.167,6.9,5,mobile,apple_pay,student_discount,0,northeast,1,1,1,0.981510898147522
2619,13,0.22,1.9,4,tablet,credit_card,premium,0,midwest,1,1,0,0.9980596450746194
2620,36,0.499,4.1,5,mobile,apple_pay,premium,0,midwest,1,0,0,0.5280584209631984
2621,3,0.113,4.2,1,roku,gift_card,student_discount,0,south,0,0,0,0.012348654317545378
2622,13,0.175,9.0,4,mobile,apple_pay,ad_supported,0,northeast,0,0,1,0.0005697835902935695
2623,13,0.269,5.7,1,tablet,credit_card,student_discount,0,south,1,1,1,0.9708658418408481
2624,23,0.175,8.4,1,mobile,apple_pay,student_discount,0,south,1,1,1,0.9674636195911689
2625,13,0.352,3.0,3,tablet,credit_card,ad_supported,1,west,1,1,0,0.9649582491822699
2626,26,0.283,6.1,4,roku,apple_pay,premium,0,northeast,1,1,1,0.9516418481853149
2627,6,0.301,0.4,5,smart_tv,credit_card,student_discount,0,midwest,1,1,1,0.9941724162354868
2628,2,0.699,1.4,3,roku,paypal,premium,1,west,0,0,0,4.613401599072143e-06
2629,38,0.03,2.0,2,smart_tv,gift_card,student_discount,0,midwest,1,1,1,0.9996663683942861
2630,44,0.35,4.7,4,roku,paypal,ad_supported,0,northeast,0,0,1,8.880670576119282e-05
2631,26,0.058,3.9,1,roku,gift_card,ad_supported,0,northeast,0,0,1,0.022259412311197605
2632,4,0.356,2.6,5,mobile,paypal,ad_supported,0,midwest,1,1,0,0.9800592394617639
2633,17,0.124,2.3,2,smart_tv,gift_card,ad_supported,1,northeast,1,1,1,0.9990308579719069
2634,10,0.129,9.6,4,mobile,apple_pay,ad_supported,1,west,1,1,1,0.9837200978554793
2635,10,0.248,1.5,4,tablet,gift_card,premium,0,midwest,1,1,0,0.9981058870592603
2636,42,0.286,2.4,1,roku,apple_pay,premium,1,west,1,1,1,0.9750835526867805
2637,15,0.325,2.1,3,tablet,apple_pay,premium,1,west,1,1,1,0.9843801337059993
2638,38,0.201,4.6,2,roku,paypal,student_discount,0,northeast,1,1,1,0.9861349431156601
2639,45,0.711,2.6,3,roku,apple_pay,student_discount,0,west,1,0,1,0.03831794638060961
2640,35,0.254,4.7,2,smart_tv,apple_pay,premium,0,south,1,1,1,0.9692508018604507
2641,8,0.317,9.7,4,mobile,gift_card,ad_supported,0,midwest,0,0,1,7.883938722594702e-05
2642,26,0.306,2.6,1,tablet,paypal,premium,0,northeast,0,0,1,0.0009506595961034808
2643,29,0.176,5.9,2,tablet,paypal,premium,0,west,1,1,1,0.9925764428758252
2644,38,0.259,5.5,1,smart_tv,paypal,ad_supported,1,south,1,1,1,0.9412525192436558
2645,6,0.159,3.4,4,smart_tv,credit_card,ad_supported,0,south,0,0,1,0.006152639063957409
2646,3,0.027,8.0,1,mobile,credit_card,ad_supported,0,midwest,1,1,1,0.999029243140722
2647,47,0.295,2.0,2,smart_tv,gift_card,student_discount,1,south,1,1,1,0.9572289186249345
2648,12,0.15,1.7,4,web,gift_card,premium,1,west,1,1,0,0.9990862212293563
2649,42,0.298,2.9,3,roku,apple_pay,student_discount,0,northeast,1,1,1,0.9598284932440274
2650,27,0.023,4.6,5,web,gift_card,premium,0,midwest,0,0,1,0.03022704823726616
2651,17,0.325,3.6,4,mobile,paypal,student_discount,1,northeast,1,1,0,0.9532540019287603
2652,32,0.186,4.6,2,smart_tv,gift_card,student_discount,0,midwest,1,1,1,0.991753949607307
2653,38,0.383,1.2,1,smart_tv,apple_pay,ad_supported,0,northeast,1,1,1,0.9402759952622518
2654,36,0.339,1.2,5,web,gift_card,premium,0,west,0,0,1,0.00053663239978426
2655,42,0.186,5.3,4,tablet,gift_card,student_discount,0,northeast,1,1,1,0.9867602162243088
2656,6,0.418,1.5,2,roku,gift_card,student_discount,0,northeast,1,1,1,0.959799762546846
2657,15,0.108,3.4,1,mobile,gift_card,premium,0,midwest,0,0,0,0.020319844382473567
2658,1,0.304,7.0,3,web,paypal,ad_supported,0,west,1,1,1,0.9528965528742513
2659,16,0.157,2.7,3,web,paypal,ad_supported,0,west,1,1,1,0.9984171502998571
2660,5,0.036,2.5,5,tablet,paypal,ad_supported,1,midwest,1,1,0,0.9998644540626596
2661,25,0.147,0.8,1,smart_tv,paypal,ad_supported,1,midwest,1,1,1,0.9990840249462711
2662,4,0.54,2.6,3,mobile,gift_card,ad_supported,1,south,1,1,1,0.6609640931885241
2663,2,0.668,0.8,1,tablet,apple_pay,student_discount,0,northeast,1,1,0,0.4279587371935503
2664,7,0.343,3.9,3,web,apple_pay,ad_supported,0,west,0,0,1,0.0003611244937695632
2665,48,0.363,9.4,4,smart_tv,apple_pay,premium,1,west,1,1,1,0.35843583554587943
2666,27,0.36,8.4,1,web,apple_pay,premium,1,west,1,1,1,0.6515130619158153
2667,12,0.316,4.6,4,smart_tv,apple_pay,premium,1,south,1,1,0,0.951876663801084
2668,8,0.099,1.8,3,roku,paypal,ad_supported,1,west,0,0,0,0.03143141924043518
2669,6,0.054,1.0,2,mobile,credit_card,student_discount,1,midwest,0,0,0,0.06849411202123346
2670,23,0.273,7.8,5,smart_tv,credit_card,premium,1,west,1,1,1,0.8948756423376593
2671,20,0.166,2.4,2,smart_tv,gift_card,student_discount,1,west,1,1,0,0.9973083049550167
2672,22,0.346,0.9,3,web,gift_card,ad_supported,0,northeast,1,1,0,0.9840815049459549
2673,35,0.347,3.3,2,smart_tv,paypal,student_discount,0,midwest,1,1,1,0.9315106419338592
2674,36,0.496,3.5,2,smart_tv,credit_card,premium,1,south,1,0,1,0.4676612148712416
2675,24,0.184,0.7,1,mobile,gift_card,premium,1,south,1,1,1,0.998362484039929
2676,18,0.164,4.7,4,smart_tv,paypal,premium,1,northeast,1,1,1,0.995197774409338
2677,47,0.471,10.5,2,smart_tv,paypal,ad_supported,0,south,1,0,1,0.0761700010524489
2678,17,0.106,1.0,5,tablet,paypal,ad_supported,0,west,1,1,1,0.9996830748972058
2679,35,0.05,1.7,3,smart_tv,credit_card,premium,0,west,0,0,1,0.03133413606166685
2680,32,0.411,3.4,2,mobile,gift_card,student_discount,0,northeast,1,0,1,0.8376783405952485
2681,28,0.551,2.6,4,mobile,gift_card,student_discount,0,west,1,0,0,0.4588127050806018
2682,48,0.528,0.7,3,mobile,gift_card,premium,1,south,1,1,1,0.5712594612756534
2683,16,0.41,3.4,3,roku,credit_card,student_discount,0,midwest,1,0,0,0.8987048703289204
2684,35,0.69,0.8,5,roku,gift_card,premium,0,midwest,1,1,1,0.21681607885061122
2685,48,0.263,2.2,2,tablet,paypal,student_discount,0,northeast,1,1,1,0.9831892466226425
2686,31,0.107,1.1,5,tablet,paypal,ad_supported,1,west,1,1,1,0.9993546140074284
2687,3,0.456,4.5,4,web,paypal,premium,0,south,1,1,0,0.8168308749796319
2688,19,0.26,1.6,4,smart_tv,gift_card,premium,0,northeast,1,1,1,0.9950312020947484
2689,19,0.214,4.0,2,web,gift_card,ad_supported,0,midwest,1,1,1,0.9948533361817251
2690,12,0.073,2.7,5,web,paypal,premium,0,northeast,1,1,0,0.9996437627792346
2691,9,0.159,3.4,5,roku,gift_card,premium,1,midwest,1,1,1,0.9985667325330733
2692,19,0.386,1.3,5,smart_tv,paypal,premium,1,south,1,1,0,0.9524920648782327
2693,19,0.332,0.8,2,smart_tv,gift_card,premium,0,midwest,1,1,0,0.9909164382319022
2694,28,0.477,0.6,5,mobile,credit_card,premium,1,south,1,1,1,0.8151561653928658
2695,43,0.462,1.6,1,smart_tv,apple_pay,premium,0,midwest,1,1,1,0.8134959320236717
2696,39,0.205,3.4,1,mobile,paypal,student_discount,0,northeast,1,1,1,0.9895214109843583
2697,7,0.322,0.6,1,roku,credit_card,premium,1,midwest,1,1,1,0.9935089635272408
2698,9,0.287,2.8,5,tablet,credit_card,ad_supported,0,midwest,1,1,0,0.9924147874368505
2699,28,0.209,0.6,1,tablet,apple_pay,student_discount,0,west,1,1,1,0.9976620454756898
2700,10,0.32,4.0,4,mobile,apple_pay,ad_supported,0,northeast,1,1,0,0.9710363312204598
2701,2,0.34,2.7,5,mobile,apple_pay,premium,1,west,1,1,1,0.9775961589114329
2702,39,0.536,1.5,3,web,paypal,student_discount,0,west,0,0,1,1.452861731985966e-05
2703,41,0.307,0.9,5,roku,gift_card,premium,0,northeast,1,1,1,0.9861163609699538
2704,13,0.169,1.7,1,mobile,paypal,ad_supported,1,northeast,0,0,1,0.00932772197334922
2705,17,0.247,8.3,4,web,apple_pay,student_discount,0,midwest,1,1,1,0.9395197687205608
2706,35,0.066,3.5,2,roku,paypal,student_discount,0,midwest,1,1,1,0.9991103060415186
2707,9,0.188,2.8,4,tablet,credit_card,ad_supported,0,midwest,1,1,1,0.9983903941949582
2708,25,0.163,2.7,1,web,credit_card,ad_supported,0,midwest,1,1,1,0.9979161503497158
2709,4,0.25,6.0,1,tablet,apple_pay,student_discount,0,south,1,1,0,0.9821478127733376
2710,45,0.332,2.1,4,smart_tv,credit_card,premium,0,west,0,0,1,0.00025177725419974693
2711,9,0.482,3.9,2,tablet,gift_card,student_discount,0,midwest,0,0,1,5.920497750161394e-05
2712,5,0.141,1.2,4,web,gift_card,premium,0,midwest,1,1,1,0.9996449795487772
2713,3,0.156,1.4,5,smart_tv,paypal,ad_supported,0,south,1,1,1,0.9992161964853217
2714,22,0.475,0.6,5,tablet,credit_card,student_discount,1,south,1,1,1,0.8402894243714147
2715,5,0.18,8.4,1,smart_tv,paypal,student_discount,0,west,1,1,0,0.982774513985479
2716,41,0.091,4.4,4,mobile,apple_pay,premium,0,south,0,0,0,0.004758228387717094
2717,14,0.292,7.4,4,tablet,credit_card,student_discount,0,west,1,1,1,0.9253382396187391
2718,23,0.127,3.7,1,mobile,gift_card,ad_supported,0,northeast,1,1,1,0.9984213554258684
2719,2,0.366,3.0,1,tablet,gift_card,ad_supported,0,west,0,0,0,0.000666987646965504
2720,47,0.622,1.7,2,roku,paypal,ad_supported,0,south,1,1,1,0.20574040476534922
2721,44,0.397,2.2,2,mobile,credit_card,premium,1,midwest,1,1,1,0.8781471310161174
2722,10,0.043,1.5,3,mobile,apple_pay,ad_supported,0,south,1,1,1,0.9998229910206605
2723,27,0.216,0.3,4,roku,apple_pay,premium,0,west,0,0,0,0.006277709773836207
2724,45,0.246,2.6,4,mobile,credit_card,premium,0,northeast,1,1,1,0.9844066420479658
2725,32,0.195,1.0,1,smart_tv,credit_card,student_discount,0,northeast,1,1,1,0.9965754568097152
2726,27,0.329,2.7,3,mobile,paypal,premium,1,south,1,1,1,0.9600896249153481
2727,21,0.062,14.5,1,tablet,paypal,premium,0,midwest,1,1,1,0.9790601452291352
2728,41,0.45,0.7,3,mobile,paypal,premium,0,midwest,1,1,1,0.8946437367196491
2729,6,0.432,7.3,5,mobile,credit_card,ad_supported,1,midwest,1,0,0,0.6283850986111422
2730,30,0.391,5.2,2,tablet,gift_card,premium,0,west,1,1,1,0.8685067938572332
2731,22,0.284,9.8,3,mobile,apple_pay,premium,1,south,1,1,1,0.7772348724209973
2732,24,0.083,3.6,1,roku,gift_card,ad_supported,1,midwest,0,0,0,0.017042047020822237
2733,21,0.045,0.5,4,web,gift_card,premium,1,northeast,1,1,1,0.9998519618646302
2734,23,0.46,0.6,1,mobile,credit_card,premium,1,south,1,1,1,0.8804906890182828
2735,45,0.46,4.2,2,mobile,gift_card,ad_supported,1,south,1,0,0,0.5088658388565753
2736,14,0.157,10.1,5,web,gift_card,ad_supported,0,midwest,1,1,1,0.9804612674862098
2737,15,0.323,4.3,5,mobile,apple_pay,student_discount,0,south,1,1,0,0.9435663055305122
2738,7,0.251,1.3,5,web,apple_pay,student_discount,1,south,1,1,1,0.9940617359482221
2739,4,0.047,0.6,4,web,apple_pay,student_discount,0,west,1,1,0,0.9998760811868576
2740,13,0.178,0.8,1,tablet,paypal,premium,0,south,1,1,0,0.9992641046612266
2741,45,0.236,3.8,5,mobile,credit_card,student_discount,1,south,1,1,1,0.9591046536396682
2742,48,0.161,0.7,5,tablet,apple_pay,student_discount,0,midwest,1,1,1,0.9980127536507042
2743,18,0.391,5.0,2,mobile,paypal,ad_supported,1,midwest,1,1,1,0.8644391652452768
2744,27,0.323,1.0,4,mobile,gift_card,premium,0,midwest,1,1,1,0.9889479299270293
2745,37,0.182,1.2,2,roku,credit_card,premium,0,northeast,1,1,1,0.9976902321668681
2746,21,0.095,6.5,3,mobile,paypal,ad_supported,0,west,1,1,1,0.9969490334215905
2747,2,0.36,4.3,4,web,gift_card,ad_supported,1,northeast,1,1,0,0.9525986310499467
2748,46,0.377,2.4,5,tablet,apple_pay,student_discount,0,northeast,1,1,1,0.8941926916216645
2749,31,0.394,1.2,4,mobile,apple_pay,student_discount,0,west,1,1,1,0.9262905965715134
2750,38,0.255,3.5,2,mobile,paypal,student_discount,0,west,0,0,1,0.0005470063343774671
2751,19,0.577,4.1,1,mobile,gift_card,student_discount,1,northeast,1,0,1,0.2722706785464891
2752,44,0.233,3.4,2,web,credit_card,student_discount,0,south,1,1,1,0.9756436198402224
2753,8,0.379,0.4,1,smart_tv,apple_pay,premium,0,south,0,0,0,0.0007360849547803133
2754,16,0.126,2.8,1,roku,credit_card,student_discount,0,west,1,1,1,0.9987418428927138
2755,26,0.157,1.6,4,mobile,paypal,premium,0,west,1,1,0,0.9986455165036731
2756,45,0.105,0.8,4,roku,credit_card,premium,0,midwest,1,1,1,0.9993056874063297
2757,26,0.207,3.7,1,smart_tv,apple_pay,ad_supported,0,northeast,1,1,1,0.9926667810675972
2758,9,0.612,2.8,1,tablet,apple_pay,premium,0,west,1,0,0,0.47181891828673317
2759,10,0.226,2.8,2,web,gift_card,ad_supported,1,midwest,1,1,1,0.9963081072747929
2760,4,0.333,4.1,2,mobile,paypal,ad_supported,0,northeast,1,1,1,0.9732463852981484
2761,1,0.36,7.8,5,smart_tv,apple_pay,ad_supported,0,northeast,1,1,1,0.8418199803623291
2762,34,0.241,3.4,1,tablet,apple_pay,ad_supported,0,south,0,0,1,0.0010911328802558626
2763,30,0.45,2.6,3,roku,gift_card,premium,0,northeast,0,0,1,7.959050832016943e-05
2764,28,0.485,6.6,4,web,apple_pay,premium,0,midwest,1,0,1,0.4182490365042825
2765,32,0.303,1.4,5,smart_tv,apple_pay,ad_supported,0,south,1,1,1,0.979738576313584
2766,25,0.059,2.8,3,smart_tv,apple_pay,ad_supported,0,south,1,1,1,0.99938347610863
2767,16,0.441,3.2,4,mobile,apple_pay,student_discount,0,northeast,1,0,0,0.8227492162085809
2768,42,0.206,7.8,2,roku,credit_card,ad_supported,0,south,1,1,1,0.9429046692028099
2769,33,0.355,5.3,3,web,paypal,ad_supported,0,northeast,1,1,1,0.867734285685951
2770,35,0.373,1.3,2,mobile,credit_card,ad_supported,0,south,0,0,0,0.00021876143416915943
2771,23,0.321,3.3,5,web,apple_pay,student_discount,1,west,1,1,1,0.9472935929829159
2772,37,0.117,4.6,3,smart_tv,credit_card,student_discount,0,midwest,1,1,1,0.9957914232824819
2773,8,0.361,0.7,5,tablet,paypal,premium,0,west,1,1,1,0.9900099126249357
2774,2,0.038,5.8,4,mobile,gift_card,premium,1,south,1,1,1,0.9993614616503537
2775,35,0.296,2.4,4,web,gift_card,ad_supported,0,midwest,1,1,0,0.9829454792164045
2776,28,0.185,4.8,5,mobile,gift_card,student_discount,0,midwest,1,1,1,0.9920045739130816
2777,26,0.295,4.9,5,web,apple_pay,student_discount,1,midwest,1,1,1,0.9408915586810809
2778,29,0.182,2.1,3,web,credit_card,student_discount,0,west,1,1,1,0.9960716601602722
2779,40,0.289,3.5,1,mobile,paypal,student_discount,0,west,1,1,1,0.9591650236035414
2780,10,0.458,3.8,2,smart_tv,apple_pay,student_discount,0,northeast,0,0,0,4.5838234713992664e-05
