user_id,tenure_months,prior_engagement_score,weekly_watch_hours,num_devices,device_type,payment_method,account_type,has_family_profile,region,promo_eligible,assigned_promo
2675,25,0.251,3.2,4,smart_tv,paypal,premium,1,west,0,0
2676,10,0.058,1.3,1,web,paypal,premium,0,northeast,1,1
2677,21,0.332,2.9,3,roku,paypal,ad-supported,1,south,1,0
2678,36,0.24,2.9,1,smart_tv,paypal,student_discount,0,northeast,1,1
2679,12,0.379,1.5,2,tablet,paypal,ad-supported,0,midwest,1,1
2680,27,0.071,8.7,3,roku,apple_pay,ad-supported,1,northeast,1,1
2681,40,0.323,7.5,4,web,gift_card,ad-supported,0,midwest,1,0
2682,2,0.407,1.1,2,tablet,paypal,ad-supported,0,northeast,1,1
2683,13,0.432,4.9,3,roku,credit_card,student_discount,0,west,1,0
2684,32,0.054,4.6,3,web,gift_card,premium,0,west,1,1
2685,31,0.14,4.1,4,mobile,apple_pay,premium,1,south,1,1
2686,16,0.19,2.9,4,web,paypal,premium,0,west,1,1
2687,32,0.409,4.1,3,roku,credit_card,student_discount,0,northeast,1,0
2688,32,0.296,3.0,4,web,apple_pay,student_discount,1,midwest,1,1
2689,34,0.206,2.0,4,roku,gift_card,student_discount,0,south,0,0
2690,11,0.579,4.8,2,roku,gift_card,premium,0,south,1,0
2691,10,0.091,0.5,3,web,credit_card,student_discount,0,northeast,1,1
2692,15,0.201,5.8,1,web,paypal,premium,0,northeast,1,1
2693,17,0.357,3.5,2,tablet,credit_card,premium,0,west,1,0
2694,40,0.335,2.5,3,tablet,credit_card,ad-supported,1,west,1,0
2695,18,0.358,5.7,3,smart_tv,apple_pay,student_discount,0,west,1,0
2696,9,0.233,4.1,2,roku,credit_card,ad-supported,1,south,0,0
2697,25,0.306,8.7,4,tablet,credit_card,student_discount,1,south,1,0
2698,40,0.059,7.0,1,smart_tv,gift_card,student_discount,0,midwest,1,1
2699,14,0.157,1.5,1,roku,apple_pay,ad-supported,0,south,1,1
2700,25,0.18,2.3,3,smart_tv,paypal,student_discount,1,west,1,1
2701,22,0.316,2.0,3,tablet,gift_card,student_discount,1,south,1,1
2702,30,0.121,2.1,1,smart_tv,credit_card,student_discount,1,south,1,1
2703,20,0.376,9.8,3,web,paypal,premium,0,south,1,0
2704,21,0.215,1.1,1,smart_tv,apple_pay,premium,1,midwest,0,0
2705,44,0.337,7.2,4,mobile,gift_card,student_discount,0,south,1,0
2706,32,0.155,10.0,1,mobile,paypal,ad-supported,1,midwest,1,1
2707,46,0.238,6.3,1,smart_tv,credit_card,premium,1,south,0,0
2708,21,0.23,5.1,1,mobile,credit_card,premium,0,midwest,1,1
2709,35,0.216,1.1,3,smart_tv,paypal,student_discount,0,west,1,1
2710,32,0.546,0.9,4,smart_tv,gift_card,premium,0,midwest,1,1
2711,30,0.354,4.5,2,smart_tv,paypal,ad-supported,0,northeast,1,0
2712,39,0.265,2.8,2,mobile,credit_card,ad-supported,0,midwest,1,1
2713,12,0.271,1.2,1,roku,apple_pay,ad-supported,1,midwest,1,1
2714,41,0.209,5.8,3,smart_tv,gift_card,ad-supported,0,west,0,0
2715,47,0.383,4.9,2,smart_tv,credit_card,premium,0,midwest,1,0
2716,18,0.107,5.8,2,web,credit_card,premium,0,west,1,1
2717,21,0.518,5.9,1,web,paypal,ad-supported,1,west,1,0
2718,13,0.166,7.3,1,tablet,credit_card,premium,0,west,1,1
2719,21,0.145,2.5,3,mobile,gift_card,student_discount,0,northeast,1,1
2720,8,0.446,1.3,2,roku,paypal,student_discount,0,midwest,1,1
2721,46,0.064,9.5,1,smart_tv,apple_pay,student_discount,1,northeast,1,1
2722,40,0.581,0.9,4,smart_tv,credit_card,student_discount,1,west,1,1
2723,46,0.207,1.0,4,mobile,gift_card,student_discount,0,midwest,1,1
2724,7,0.467,2.0,4,tablet,gift_card,ad-supported,1,west,1,1
2725,23,0.356,8.6,1,tablet,apple_pay,premium,0,midwest,1,0
2726,44,0.289,2.3,3,web,gift_card,ad-supported,1,midwest,1,1
2727,32,0.503,1.0,4,mobile,gift_card,ad-supported,0,midwest,0,0
2728,11,0.204,1.6,4,tablet,apple_pay,ad-supported,0,south,1,1
2729,22,0.403,1.5,4,tablet,credit_card,premium,0,south,1,1
2730,22,0.332,3.9,1,roku,gift_card,student_discount,1,south,1,0
2731,43,0.267,1.9,1,web,paypal,ad-supported,0,midwest,0,0
2732,25,0.197,0.1,1,web,gift_card,premium,0,west,0,0
2733,22,0.039,18.3,4,web,paypal,ad-supported,0,west,0,0
2734,28,0.246,0.4,1,tablet,gift_card,premium,1,south,1,1
2735,29,0.412,0.8,1,smart_tv,credit_card,ad-supported,0,northeast,1,1
2736,13,0.23,5.7,3,tablet,gift_card,student_discount,1,midwest,1,1
2737,18,0.306,1.2,1,tablet,paypal,premium,0,west,1,1
2738,2,0.122,5.3,2,mobile,gift_card,ad-supported,0,west,1,1
2739,29,0.049,4.6,1,web,paypal,student_discount,0,south,1,1
2740,21,0.212,2.2,1,web,apple_pay,student_discount,1,northeast,1,1
2741,15,0.408,5.3,2,roku,gift_card,premium,1,northeast,1,0
2742,27,0.289,2.9,2,web,gift_card,student_discount,0,midwest,1,1
2743,31,0.143,5.8,1,tablet,paypal,premium,1,west,1,1
2744,15,0.069,8.6,3,mobile,paypal,premium,1,midwest,1,1
2745,23,0.478,1.1,4,roku,credit_card,student_discount,1,northeast,1,1
2746,24,0.259,3.8,2,tablet,apple_pay,student_discount,0,northeast,1,1
2747,44,0.292,4.0,3,tablet,paypal,premium,1,midwest,1,1
2748,13,0.386,3.9,1,roku,credit_card,student_discount,1,northeast,1,0
2749,22,0.018,5.4,1,tablet,paypal,premium,1,south,1,1
2750,43,0.195,4.7,2,tablet,apple_pay,student_discount,0,south,1,1
2751,37,0.11,1.0,2,mobile,apple_pay,premium,0,northeast,1,1
2752,33,0.108,1.2,3,mobile,apple_pay,student_discount,1,west,0,0
2753,3,0.198,2.6,1,mobile,apple_pay,student_discount,0,northeast,1,1
2754,19,0.257,3.8,2,web,gift_card,ad-supported,0,midwest,1,1
2755,23,0.397,4.0,2,roku,apple_pay,ad-supported,0,west,1,0
2756,29,0.408,4.3,4,mobile,apple_pay,premium,0,south,1,0
2757,30,0.151,4.9,2,tablet,credit_card,ad-supported,0,south,1,1
2758,39,0.328,4.8,3,web,apple_pay,ad-supported,1,south,1,0
2759,44,0.194,3.2,1,roku,paypal,premium,0,south,1,1
2760,47,0.419,8.7,2,mobile,paypal,student_discount,1,south,1,0
2761,25,0.396,0.9,4,mobile,paypal,student_discount,0,west,1,1
2762,37,0.111,0.4,2,roku,gift_card,premium,1,south,1,1
2763,47,0.292,3.7,2,mobile,paypal,ad-supported,1,west,0,0
2764,8,0.114,4.4,1,roku,apple_pay,student_discount,0,midwest,1,1
2765,42,0.275,3.7,4,roku,gift_card,ad-supported,1,northeast,0,0
2766,16,0.778,2.2,3,tablet,apple_pay,premium,1,west,1,1
2767,8,0.166,4.6,3,roku,credit_card,ad-supported,0,south,1,1
2768,1,0.277,1.5,1,smart_tv,apple_pay,premium,0,midwest,1,1
2769,44,0.273,0.8,3,mobile,paypal,premium,0,midwest,1,1
2770,5,0.193,7.0,3,tablet,credit_card,student_discount,1,northeast,1,1
2771,3,0.379,2.0,2,web,credit_card,premium,0,northeast,1,1
2772,1,0.709,3.6,3,smart_tv,credit_card,student_discount,0,west,1,1
2773,4,0.218,1.8,4,roku,credit_card,premium,0,west,0,0
2774,40,0.193,2.1,2,web,gift_card,student_discount,0,northeast,1,1
2775,35,0.529,6.0,3,web,apple_pay,ad-supported,0,northeast,1,0
2776,32,0.26,3.4,4,web,credit_card,premium,0,northeast,0,0
2777,42,0.305,3.4,2,web,gift_card,ad-supported,0,midwest,1,0
2778,34,0.097,0.8,4,tablet,gift_card,premium,0,northeast,1,1
2779,43,0.188,3.2,1,tablet,gift_card,premium,1,midwest,1,1
2780,25,0.066,1.7,1,web,apple_pay,premium,0,south,1,1
2781,10,0.188,13.4,3,smart_tv,credit_card,student_discount,0,south,1,1
2782,21,0.179,1.6,4,mobile,apple_pay,student_discount,0,west,1,1
2783,46,0.274,8.5,2,mobile,gift_card,ad-supported,0,west,0,0
2784,39,0.433,3.7,4,tablet,gift_card,ad-supported,1,northeast,1,0
2785,27,0.344,1.1,4,smart_tv,apple_pay,premium,0,west,0,0
2786,27,0.054,6.0,1,smart_tv,gift_card,ad-supported,0,south,1,1
2787,2,0.139,8.2,1,roku,gift_card,premium,0,west,1,1
2788,41,0.183,10.7,3,tablet,paypal,premium,1,midwest,1,1
2789,13,0.247,4.1,4,smart_tv,gift_card,premium,0,west,0,0
2790,9,0.049,1.8,4,smart_tv,apple_pay,student_discount,0,south,1,1
2791,36,0.458,1.7,2,mobile,credit_card,ad-supported,1,south,0,0
2792,22,0.159,4.3,2,smart_tv,credit_card,student_discount,1,south,1,1
2793,42,0.151,0.8,1,smart_tv,apple_pay,premium,1,south,1,1
2794,26,0.296,1.2,4,web,apple_pay,premium,1,midwest,1,1
2795,12,0.068,3.4,3,mobile,gift_card,student_discount,0,west,1,1
2796,17,0.087,5.9,1,mobile,apple_pay,ad-supported,0,south,1,1
2797,14,0.277,2.6,4,web,apple_pay,student_discount,0,west,1,1
2798,14,0.269,10.6,1,mobile,gift_card,student_discount,1,northeast,1,1
2799,34,0.429,4.6,3,roku,paypal,ad-supported,0,midwest,1,0
2800,20,0.067,2.4,4,roku,paypal,premium,0,northeast,1,1
2801,11,0.52,1.8,3,tablet,gift_card,ad-supported,0,midwest,1,1
2802,16,0.256,1.3,4,mobile,paypal,ad-supported,1,south,0,0
2803,31,0.191,5.4,4,mobile,paypal,student_discount,0,west,1,1
2804,6,0.228,1.6,3,roku,gift_card,premium,1,midwest,1,1
2805,19,0.574,4.3,2,tablet,paypal,premium,1,northeast,0,0
2806,37,0.251,1.0,3,tablet,apple_pay,premium,0,northeast,1,1
2807,4,0.348,1.2,3,roku,paypal,student_discount,0,west,1,1
2808,47,0.097,3.1,1,roku,paypal,student_discount,1,midwest,1,1
2809,4,0.182,1.2,3,web,apple_pay,ad-supported,0,northeast,1,1
2810,20,0.412,7.2,3,tablet,apple_pay,ad-supported,0,northeast,1,0
2811,10,0.146,0.6,1,tablet,credit_card,student_discount,1,midwest,1,1
2812,24,0.425,1.0,2,web,gift_card,ad-supported,1,south,1,1
2813,35,0.207,7.6,3,roku,credit_card,student_discount,0,south,1,1
2814,26,0.605,6.8,1,web,credit_card,ad-supported,0,west,1,0
2815,37,0.57,7.6,2,web,paypal,premium,0,south,1,0
2816,38,0.37,1.3,2,smart_tv,apple_pay,student_discount,0,west,1,1
2817,21,0.101,3.1,3,tablet,credit_card,ad-supported,0,northeast,1,1
2818,40,0.049,3.7,2,roku,gift_card,student_discount,0,northeast,1,1
2819,39,0.086,2.6,3,smart_tv,credit_card,student_discount,0,south,1,1
2820,21,0.148,5.0,2,smart_tv,paypal,ad-supported,0,midwest,1,1
2821,10,0.448,6.5,2,smart_tv,credit_card,ad-supported,1,south,1,0
2822,38,0.131,3.0,2,roku,apple_pay,student_discount,0,west,1,1
2823,46,0.323,1.1,3,web,apple_pay,student_discount,0,west,1,1
2824,4,0.207,4.9,2,roku,gift_card,ad-supported,1,midwest,1,1
2825,45,0.331,3.5,4,tablet,credit_card,premium,0,northeast,0,0
2826,20,0.242,6.0,1,tablet,apple_pay,premium,1,northeast,1,1
2827,17,0.191,5.0,1,web,credit_card,premium,1,south,0,0
2828,7,0.055,7.9,4,roku,credit_card,student_discount,0,west,1,1
2829,4,0.224,3.5,2,web,apple_pay,premium,0,west,1,1
2830,29,0.302,9.3,4,web,apple_pay,student_discount,0,midwest,1,0
2831,14,0.222,9.0,3,roku,paypal,ad-supported,0,midwest,1,1
2832,3,0.101,5.5,1,tablet,paypal,premium,0,south,1,1
2833,24,0.172,6.6,2,roku,gift_card,ad-supported,0,midwest,1,1
2834,37,0.552,7.9,1,tablet,gift_card,premium,1,northeast,1,0
2835,16,0.287,2.8,4,mobile,gift_card,premium,1,midwest,1,1
2836,4,0.234,8.0,4,mobile,credit_card,ad-supported,1,west,1,1
2837,24,0.109,4.3,1,mobile,gift_card,ad-supported,0,west,1,1
2838,34,0.39,5.7,1,smart_tv,apple_pay,student_discount,0,west,1,0
2839,30,0.406,6.3,1,tablet,gift_card,ad-supported,1,west,1,0
2840,18,0.471,5.5,1,tablet,credit_card,student_discount,1,northeast,0,0
2841,19,0.251,3.7,4,roku,paypal,student_discount,0,south,1,1
2842,31,0.639,7.1,2,tablet,credit_card,ad-supported,0,midwest,1,0
2843,19,0.398,15.5,1,roku,apple_pay,premium,0,south,1,0
2844,46,0.186,16.2,2,smart_tv,gift_card,premium,0,south,1,1
2845,19,0.14,4.6,1,roku,gift_card,premium,0,midwest,1,1
2846,22,0.208,7.5,3,mobile,apple_pay,ad-supported,0,west,1,1
2847,24,0.235,15.6,2,roku,gift_card,premium,0,west,0,0
2848,45,0.158,2.5,3,roku,paypal,student_discount,0,west,1,1
2849,12,0.464,5.6,4,roku,credit_card,ad-supported,0,midwest,1,0
2850,30,0.142,5.7,3,tablet,credit_card,student_discount,1,midwest,1,1
2851,38,0.295,15.0,4,web,apple_pay,premium,0,west,1,1
2852,31,0.426,8.7,1,web,paypal,premium,0,northeast,1,0
2853,36,0.219,3.7,4,web,apple_pay,premium,1,south,1,1
2854,19,0.273,4.0,1,tablet,apple_pay,student_discount,1,northeast,1,1
2855,45,0.497,1.9,1,mobile,paypal,premium,0,south,0,0
2856,36,0.062,1.3,1,web,apple_pay,student_discount,1,south,1,1
2857,30,0.151,5.3,4,web,credit_card,ad-supported,0,northeast,1,1
2858,33,0.45,4.9,1,smart_tv,gift_card,ad-supported,1,south,1,0
2859,18,0.034,3.1,3,smart_tv,credit_card,ad-supported,0,northeast,1,1
2860,28,0.419,1.8,3,mobile,gift_card,premium,1,west,0,0
2861,47,0.699,2.6,1,roku,gift_card,student_discount,1,midwest,1,0
2862,11,0.051,12.5,1,roku,credit_card,premium,1,south,0,0
2863,45,0.138,1.7,2,smart_tv,apple_pay,ad-supported,1,northeast,0,0
2864,33,0.483,0.8,4,smart_tv,paypal,ad-supported,0,midwest,1,1
2865,17,0.173,5.4,2,mobile,gift_card,premium,1,south,1,1
2866,6,0.203,2.5,3,mobile,paypal,premium,1,south,1,1
2867,4,0.372,6.2,4,tablet,paypal,premium,0,south,1,1
2868,20,0.245,5.7,3,roku,gift_card,student_discount,1,south,1,1
2869,47,0.151,1.0,4,tablet,paypal,premium,1,midwest,1,1
2870,27,0.215,5.3,4,web,paypal,ad-supported,0,south,1,1
2871,15,0.085,2.7,4,mobile,apple_pay,ad-supported,0,south,1,1
2872,6,0.048,7.1,3,roku,paypal,student_discount,0,midwest,1,1
2873,47,0.285,7.1,1,roku,credit_card,premium,0,midwest,0,0
2874,14,0.194,1.4,3,tablet,gift_card,student_discount,1,south,1,1
2875,11,0.065,0.9,4,smart_tv,apple_pay,premium,0,midwest,1,1
2876,39,0.148,6.9,3,smart_tv,credit_card,ad-supported,0,midwest,1,1
2877,9,0.12,6.3,3,mobile,paypal,premium,1,northeast,1,1
2878,26,0.432,1.4,2,smart_tv,paypal,premium,0,midwest,1,1
2879,16,0.088,7.0,4,web,credit_card,ad-supported,0,west,1,1
2880,5,0.396,3.3,3,roku,credit_card,ad-supported,0,northeast,1,1
2881,10,0.196,0.4,4,smart_tv,apple_pay,ad-supported,1,west,1,1
2882,3,0.24,2.3,3,mobile,paypal,premium,0,northeast,0,0
2883,13,0.324,2.5,2,web,paypal,student_discount,1,northeast,1,0
2884,43,0.181,0.2,3,tablet,paypal,premium,1,northeast,1,1
2885,30,0.546,8.0,1,tablet,credit_card,student_discount,0,northeast,1,0
2886,45,0.197,8.3,4,web,paypal,premium,1,midwest,1,1
2887,6,0.257,9.2,2,mobile,gift_card,premium,0,west,1,1
2888,17,0.097,1.2,3,tablet,gift_card,premium,0,midwest,1,1
2889,45,0.355,2.3,2,roku,apple_pay,premium,0,midwest,1,1
2890,19,0.06,2.8,3,roku,apple_pay,student_discount,0,south,1,1
2891,42,0.229,1.0,4,mobile,credit_card,premium,0,midwest,1,1
2892,35,0.195,4.3,3,mobile,gift_card,ad-supported,0,northeast,0,0
2893,46,0.189,1.5,2,roku,credit_card,ad-supported,0,south,1,1
2894,26,0.324,3.5,1,mobile,apple_pay,premium,1,south,1,0
2895,5,0.44,1.9,2,web,credit_card,student_discount,0,midwest,1,1
2896,29,0.014,5.2,1,mobile,credit_card,ad-supported,0,west,1,1
2897,37,0.288,6.7,1,roku,paypal,ad-supported,0,south,1,1
2898,20,0.377,3.1,4,smart_tv,apple_pay,ad-supported,1,midwest,1,0
2899,21,0.106,2.9,2,mobile,paypal,premium,0,midwest,1,1
2900,10,0.265,4.8,3,tablet,apple_pay,ad-supported,1,northeast,1,1
2901,5,0.17,0.5,1,web,paypal,student_discount,0,west,1,1
2902,36,0.457,2.3,2,web,apple_pay,student_discount,0,south,1,1
2903,6,0.173,1.5,4,web,apple_pay,student_discount,0,west,1,1
2904,26,0.307,8.4,3,tablet,gift_card,ad-supported,1,west,1,0
2905,4,0.266,14.7,3,tablet,apple_pay,ad-supported,0,west,1,1
2906,39,0.315,1.0,3,web,credit_card,student_discount,0,south,1,1
2907,39,0.344,3.7,2,web,gift_card,ad-supported,1,south,0,0
2908,35,0.273,1.2,2,web,paypal,student_discount,0,west,1,1
2909,1,0.317,1.5,3,mobile,credit_card,premium,1,midwest,1,1
2910,24,0.408,3.8,4,tablet,credit_card,premium,0,south,1,0
2911,36,0.329,2.7,3,roku,apple_pay,premium,1,northeast,1,0
2912,6,0.446,3.7,3,mobile,apple_pay,ad-supported,0,west,1,0
2913,41,0.084,1.4,4,roku,credit_card,premium,0,south,1,1
2914,46,0.332,3.8,4,mobile,gift_card,premium,0,south,1,0
2915,44,0.15,8.1,4,mobile,credit_card,student_discount,0,west,1,1
2916,31,0.409,5.9,3,roku,credit_card,student_discount,1,northeast,1,0
2917,20,0.119,0.9,4,web,apple_pay,student_discount,1,midwest,1,1
2918,24,0.484,10.0,2,roku,apple_pay,premium,0,midwest,1,0
2919,25,0.283,1.3,4,smart_tv,apple_pay,student_discount,1,south,1,1
2920,36,0.494,1.5,3,tablet,paypal,premium,1,northeast,1,1
2921,21,0.551,6.7,1,smart_tv,credit_card,ad-supported,0,northeast,1,0
2922,30,0.238,3.9,1,mobile,credit_card,premium,0,west,1,1
2923,24,0.226,3.1,2,roku,paypal,student_discount,1,west,1,1
2924,44,0.32,2.6,1,web,credit_card,student_discount,1,northeast,0,0
2925,42,0.263,2.7,1,web,credit_card,student_discount,1,midwest,1,1
2926,30,0.265,2.8,1,smart_tv,credit_card,student_discount,1,west,1,1
2927,22,0.416,5.1,2,smart_tv,gift_card,ad-supported,1,west,1,0
2928,28,0.434,5.5,1,mobile,paypal,ad-supported,0,midwest,1,0
2929,7,0.098,2.7,3,tablet,paypal,premium,1,midwest,1,1
2930,35,0.467,8.9,1,mobile,credit_card,student_discount,0,west,1,0
2931,28,0.028,3.8,4,web,apple_pay,ad-supported,1,northeast,1,1
2932,14,0.16,4.3,1,roku,credit_card,ad-supported,1,west,1,1
2933,10,0.316,7.6,1,smart_tv,credit_card,ad-supported,0,midwest,1,0
2934,16,0.118,1.9,3,web,gift_card,student_discount,1,west,1,1
2935,16,0.298,5.1,2,mobile,gift_card,ad-supported,1,south,1,1
2936,31,0.426,1.7,2,tablet,apple_pay,student_discount,0,midwest,1,1
2937,42,0.471,1.5,1,roku,gift_card,ad-supported,0,west,1,1
2938,25,0.256,9.4,3,tablet,credit_card,ad-supported,1,south,1,1
2939,13,0.283,11.2,1,mobile,credit_card,student_discount,0,midwest,1,1
2940,6,0.573,4.3,2,mobile,gift_card,student_discount,0,south,1,0
2941,44,0.133,2.2,2,web,gift_card,student_discount,0,northeast,1,1
2942,9,0.288,4.9,4,roku,paypal,ad-supported,0,midwest,1,1
2943,45,0.173,3.6,4,mobile,credit_card,premium,1,south,1,1
2944,36,0.34,6.2,3,web,apple_pay,premium,0,northeast,1,0
2945,43,0.685,3.6,3,mobile,gift_card,student_discount,0,south,1,0
2946,20,0.178,3.6,2,web,gift_card,student_discount,0,midwest,1,1
2947,18,0.37,1.5,2,tablet,paypal,premium,1,midwest,1,1
2948,43,0.321,2.4,2,web,paypal,premium,0,midwest,1,1
2949,21,0.159,3.0,1,tablet,gift_card,student_discount,0,northeast,0,0
2950,4,0.583,5.1,4,smart_tv,apple_pay,student_discount,0,west,1,1
2951,33,0.344,2.1,4,mobile,apple_pay,student_discount,0,midwest,1,1
2952,27,0.196,10.4,2,smart_tv,gift_card,premium,0,northeast,1,1
2953,7,0.252,3.5,2,roku,paypal,premium,1,northeast,1,1
2954,6,0.1,1.0,4,smart_tv,credit_card,premium,0,midwest,1,1
2955,15,0.377,2.8,3,web,credit_card,student_discount,1,midwest,0,0
2956,18,0.38,5.7,2,web,paypal,ad-supported,1,midwest,1,0
2957,32,0.305,2.8,2,roku,credit_card,premium,0,midwest,1,0
2958,11,0.27,1.5,3,roku,paypal,ad-supported,0,west,0,0
2959,20,0.393,2.5,2,mobile,apple_pay,ad-supported,0,west,1,0
2960,24,0.531,2.1,4,web,credit_card,premium,0,south,1,1
2961,15,0.458,5.1,4,roku,gift_card,premium,1,west,1,0
2962,7,0.059,2.0,3,smart_tv,gift_card,premium,0,south,1,1
2963,21,0.103,0.6,4,web,credit_card,student_discount,1,south,1,1
2964,42,0.265,1.9,3,roku,gift_card,ad-supported,0,northeast,0,0
2965,26,0.356,7.0,3,mobile,paypal,ad-supported,1,west,1,0
2966,44,0.35,4.9,4,tablet,paypal,ad-supported,0,west,0,0
2967,14,0.292,0.7,3,web,gift_card,ad-supported,1,west,1,1
2968,37,0.179,6.6,4,web,credit_card,student_discount,0,northeast,0,0
2969,21,0.264,7.9,3,web,credit_card,premium,0,south,1,1
2970,18,0.26,5.3,3,web,credit_card,premium,0,west,1,1
2971,5,0.184,1.6,3,tablet,apple_pay,student_discount,1,midwest,1,1
2972,3,0.028,7.1,4,tablet,credit_card,premium,0,northeast,1,1
2973,23,0.114,3.0,2,mobile,credit_card,ad-supported,0,northeast,1,1
2974,26,0.351,2.0,1,web,paypal,student_discount,1,northeast,1,1
2975,37,0.213,3.0,2,roku,apple_pay,student_discount,0,northeast,0,0
2976,24,0.21,4.6,3,smart_tv,paypal,ad-supported,0,south,1,1
2977,19,0.556,5.3,4,web,gift_card,student_discount,0,south,1,0
2978,25,0.34,3.9,3,tablet,gift_card,ad-supported,0,west,1,0
2979,21,0.114,3.3,2,mobile,credit_card,student_discount,1,west,0,0
2980,12,0.079,1.5,1,web,apple_pay,premium,1,northeast,1,1
2981,41,0.366,4.9,2,mobile,gift_card,ad-supported,0,midwest,1,0
2982,33,0.142,4.0,4,roku,credit_card,premium,1,south,1,1
2983,4,0.075,5.2,4,roku,apple_pay,student_discount,0,northeast,1,1
2984,42,0.256,3.2,2,roku,gift_card,student_discount,0,south,1,1
2985,7,0.216,5.6,2,roku,gift_card,student_discount,0,northeast,1,1
2986,22,0.457,5.1,1,smart_tv,apple_pay,student_discount,1,midwest,1,0
2987,33,0.328,2.5,3,mobile,apple_pay,student_discount,0,northeast,0,0
2988,17,0.293,3.4,4,web,apple_pay,premium,0,northeast,1,1
2989,24,0.09,5.9,4,smart_tv,apple_pay,ad-supported,0,northeast,1,1
2990,34,0.541,6.2,1,web,gift_card,student_discount,0,midwest,1,0
2991,28,0.436,7.7,4,tablet,apple_pay,student_discount,0,west,1,0
2992,43,0.689,2.0,4,smart_tv,paypal,student_discount,1,west,1,1
2993,41,0.431,2.7,2,smart_tv,paypal,premium,0,west,1,0
2994,39,0.253,9.8,2,tablet,gift_card,student_discount,1,northeast,1,1
2995,22,0.177,12.8,1,smart_tv,gift_card,student_discount,0,west,1,1
2996,17,0.391,4.3,4,mobile,credit_card,student_discount,1,northeast,1,0
2997,34,0.431,3.4,1,roku,gift_card,ad-supported,1,south,0,0
2998,6,0.062,12.8,3,web,apple_pay,ad-supported,0,northeast,1,1
2999,46,0.252,10.4,3,tablet,apple_pay,student_discount,0,south,1,1
3000,6,0.059,6.0,1,roku,gift_card,ad-supported,1,northeast,1,1
3001,34,0.26,3.2,4,smart_tv,paypal,student_discount,1,midwest,1,1
3002,1,0.451,4.5,3,mobile,credit_card,student_discount,0,midwest,1,1
3003,10,0.426,0.8,4,smart_tv,gift_card,ad-supported,0,west,1,1
3004,21,0.033,6.7,2,tablet,gift_card,ad-supported,1,midwest,1,1
3005,5,0.312,2.1,1,smart_tv,credit_card,student_discount,1,northeast,1,1
3006,2,0.088,9.4,3,mobile,paypal,ad-supported,1,midwest,1,1
3007,22,0.13,0.6,4,smart_tv,gift_card,ad-supported,0,midwest,1,1
3008,2,0.323,2.2,2,smart_tv,paypal,ad-supported,0,northeast,0,0
3009,10,0.239,3.9,1,smart_tv,apple_pay,premium,0,west,0,0
3010,34,0.115,3.7,3,smart_tv,paypal,premium,0,west,1,1
3011,16,0.299,1.9,2,mobile,apple_pay,premium,1,west,0,0
3012,39,0.306,3.9,1,web,credit_card,premium,0,south,1,0
3013,22,0.102,3.2,3,roku,gift_card,premium,0,west,1,1
3014,12,0.321,3.9,4,tablet,apple_pay,student_discount,1,northeast,1,0
3015,24,0.295,2.4,2,web,paypal,ad-supported,1,west,1,1
3016,47,0.436,7.5,2,mobile,gift_card,premium,1,northeast,1,0
3017,40,0.486,4.6,4,tablet,apple_pay,ad-supported,0,south,1,0
3018,38,0.257,2.5,2,tablet,apple_pay,student_discount,0,midwest,1,1
3019,10,0.388,5.5,2,smart_tv,paypal,ad-supported,0,northeast,1,0
3020,35,0.253,2.2,1,roku,apple_pay,ad-supported,0,south,1,1
3021,32,0.233,2.2,4,roku,credit_card,student_discount,0,south,1,1
3022,7,0.419,0.7,2,mobile,apple_pay,student_discount,0,midwest,1,1
3023,21,0.439,4.8,4,web,paypal,ad-supported,0,northeast,1,0
3024,20,0.289,4.1,1,smart_tv,gift_card,ad-supported,0,west,1,1
3025,26,0.458,1.7,1,roku,paypal,student_discount,0,south,1,1
3026,4,0.284,1.7,4,smart_tv,paypal,premium,0,west,1,1
3027,46,0.127,4.9,4,web,gift_card,premium,0,northeast,1,1
3028,22,0.276,2.6,3,tablet,apple_pay,premium,0,northeast,1,1
3029,15,0.223,4.9,1,web,credit_card,premium,0,midwest,0,0
3030,40,0.347,0.8,2,tablet,paypal,ad-supported,1,west,1,1
3031,21,0.201,1.2,1,web,paypal,premium,0,northeast,1,1
3032,15,0.335,7.0,1,smart_tv,credit_card,premium,1,midwest,0,0
3033,22,0.267,4.3,3,web,paypal,student_discount,0,south,1,1
3034,28,0.357,5.9,4,roku,gift_card,student_discount,0,west,0,0
3035,14,0.243,2.6,1,roku,apple_pay,student_discount,1,midwest,1,1
3036,27,0.015,1.9,3,mobile,gift_card,student_discount,0,midwest,0,0
3037,41,0.238,6.7,4,roku,paypal,ad-supported,0,south,1,1
3038,40,0.195,0.1,1,roku,gift_card,ad-supported,0,midwest,1,1
3039,28,0.697,3.5,3,tablet,paypal,ad-supported,0,midwest,1,0
3040,26,0.504,5.7,1,smart_tv,apple_pay,premium,0,south,1,0
3041,2,0.231,2.6,2,smart_tv,gift_card,premium,0,midwest,1,1
3042,25,0.326,13.7,4,tablet,gift_card,ad-supported,0,west,1,0
3043,3,0.131,3.5,4,roku,credit_card,premium,0,northeast,1,1
3044,8,0.2,4.9,1,web,credit_card,premium,0,midwest,1,1
3045,44,0.249,1.7,3,tablet,paypal,premium,0,midwest,1,1
3046,33,0.677,10.4,3,smart_tv,gift_card,premium,0,northeast,1,0
3047,42,0.111,3.8,2,mobile,apple_pay,premium,1,midwest,1,1
